"Label","ID","Detection quality","Spot N links","Spot frame","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot median intensity","Spot median intensity","Spot position","Spot position","Spot position","Spot radius","Spot sum intensity","Spot sum intensity","Spot track ID","Track N spots","adaxial","somite 1"
"",""," "," "," ","Mean ch0","Mean ch1","Std ch0","Std ch1","Median ch0","Median ch1","X","Y","Z"," ","Median ch0","Median ch1"," "," ","Tag","Tag"
"","","","","","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(micron)","(micron)","(micron)","(micron)","(Counts)","(Counts)","","","",""
"2563","2563","751.7464462321941","2","17","1406.030997445312","108.45091205744812","317.7875685363851","4.296764464917804","1510.0","108.0","441.04503557608206","412.1450342982018","85.8583116432691","2.8966437973668793","796316.0","61656.0","150","61","0","1"
"2564","2564","688.8753093188933","2","16","1350.45730247316","108.31979459499007","311.1242114346376","4.264746784120738","1434.0","108.0","439.94377388593114","410.22167797725666","85.68302058238318","2.8966437973668793","743064.0","59588.0","150","61","0","1"
"2565","2565","746.1016548228437","2","15","1419.547578967981","107.58873462631752","340.67844387730963","4.048537672992648","1428.0","107.0","438.9951638342477","407.7775306491335","86.15382116579906","2.8966437973668793","807501.0","62409.0","150","61","0","1"
"2566","2566","745.2752058709589","2","14","1438.3769908065199","108.26954051383824","308.57938408073284","4.2180120277936455","1553.0","108.0","438.2632932090224","405.96332988366015","85.48419204686375","2.8966437973668793","790163.0","58787.0","150","61","0","1"
"2567","2567","783.1362535854064","2","13","1465.8192880731137","107.83366291827281","365.0182974166851","4.182639113843066","1533.0","107.0","437.49195293789586","403.5960449336028","84.28549915249499","2.8966437973668793","819268.0","60750.0","150","61","0","1"
"2568","2568","642.6820956668605","2","12","1350.9952024804977","108.05350232486184","309.5143576458574","3.8875674837142022","1449.5","108.0","436.8106863204656","402.3363719672748","83.73974010164176","2.8966437973668793","747895.0","60404.0","150","61","0","1"
"2569","2569","724.5235800250597","2","11","1393.1784187117603","108.21151607377725","336.35453022694963","4.029473090496618","1479.5","108.0","435.93073249533495","400.6629345581313","82.79152840505225","2.8966437973668793","771828.0","60236.0","150","61","0","1"
"2570","2570","680.0277499877634","2","10","1347.7296521781855","108.60773688635683","311.2494944386983","4.164073274260838","1410.5","108.0","434.7766442898524","399.84470687622263","82.0095185020481","2.8966437973668793","770106.0","62929.0","150","61","0","1"
"2571","2571","656.3922388783564","2","9","1318.0668621698055","108.84363739837656","308.3417171402082","4.144531999325651","1292.0","109.0","434.44226778027644","397.88693164319267","81.61722888150004","2.8966437973668793","755377.0","63134.0","150","61","0","1"
"2572","2572","672.0437219319889","2","8","1416.5119677383645","109.28344331184557","287.6902420099655","4.204913301125143","1399.0","109.0","431.6861087279347","396.3174531935852","86.39366981018516","2.8966437973668793","812738.0","63249.0","84","61","0","1"
"2573","2573","652.1433311480745","2","7","1421.3064691412233","109.75002454853431","277.0602769544048","4.680184797260359","1463.5","110.0","429.5064779099032","395.0821044144198","84.30699177496264","2.8966437973668793","801130.0","61919.0","84","61","0","1"
"2574","2574","751.4913998509186","2","6","1496.0823816072063","109.65963174191994","321.6105282781717","4.692543884031763","1579.0","110.0","427.7308359592641","395.2276406629649","82.90081227544162","2.8966437973668793","849152.0","62487.0","84","61","0","1"
"2575","2575","779.9292633353946","2","5","1511.857305809638","110.22319985319673","332.9930584391375","4.559279100002256","1519.5","110.0","426.2510180817379","394.71970030625295","81.66524350487575","2.8966437973668793","873560.0","64074.0","84","61","0","1"
"2576","2576","748.1850443447022","2","4","1476.1810030770462","110.4400866059826","308.728122261337","4.768575571635238","1584.5","110.0","424.5436626232556","394.66963791949","79.96828293291236","2.8966437973668793","847348.0","63742.0","84","61","0","1"
"2577","2577","765.2728179835367","2","3","1519.3740526828356","110.47559591892474","326.431975622622","4.754492380315946","1619.5","110.0","422.89148302988133","394.3604954856149","77.97562585869522","2.8966437973668793","831013.0","59913.0","84","61","0","1"
"2578","2578","778.9484203702076","2","2","1519.32495070484","111.00486075513611","328.8312502977629","4.989199271128884","1606.0","111.0","421.7822621481501","395.1569015627085","75.12398022188773","2.8966437973668793","829774.0","60205.0","84","61","0","1"
"2579","2579","773.6228161489365","2","1","1561.710002410077","112.02702517832881","314.8065331761356","5.2294729555572","1513.5","112.0","419.8361178963025","393.50376277808346","72.83817549254132","2.8966437973668793","897049.0","64824.0","84","61","0","1"
"2580","2580","726.2228333112207","1","0","1520.5375446764158","112.41233258656257","305.5691033745921","4.8171871410255","1659.5","112.5","417.5629696516825","393.3049996692892","70.30317177023487","2.8966437973668793","843509.0","61888.0","84","61","0","1"
"2581","2581","","2","49","1196.367145138863","110.38607153217372","253.36809835758828","4.683166127788287","1226.0","110.0","467.25382881515765","449.59493854491024","48.676616140149584","2.8966437973668793","688334.0","64535.0","60","61","0","1"
"2582","2582","518.0234685363698","2","48","1203.0645861364717","110.937087355706","235.77144352286925","5.150731645729308","1278.0","111.0","466.69950209916937","449.8127665111934","50.085422480803246","2.8966437973668793","693105.0","64680.0","60","61","0","1"
"2583","2583","509.0834227766792","2","47","1175.4388408185819","109.75847982816461","244.5477987563683","4.5522450569780455","1271.5","109.0","467.1119476450397","449.69277954604667","50.905944588043226","2.8966437973668793","627324.0","59410.0","60","61","0","1"
"2584","2584","584.9586281890297","2","46","1323.226286710098","109.60309406447419","211.4471210306157","4.699229034769975","1413.5","109.0","467.27517102918756","451.9284432759533","49.49350469330667","2.8966437973668793","718829.0","59780.0","60","61","0","1"
"2585","2585","485.7993821857219","2","45","1196.0868794602297","108.8724930246765","242.9220196624103","4.650395064346978","1271.5","108.0","466.98688116155154","452.264861515458","50.37799762051458","2.8966437973668793","689983.0","63395.0","60","61","0","1"
"2586","2586","580.882039356825","2","44","1297.6541127790476","109.12063154119873","309.592092914604","4.551461528875672","1353.5","109.0","464.5795633321319","449.2270338680684","53.30484429208025","2.8966437973668793","744027.0","63568.0","60","61","0","1"
"2587","2587","615.3614260447378","2","43","1321.3303250393724","108.46112030889738","314.5250277979383","4.191873748147036","1395.0","108.0","465.1774387285485","450.9283215020307","56.30961026259559","2.8966437973668793","761346.0","63212.0","60","61","0","1"
"2588","2588","528.447533593924","2","42","1291.7999970759997","108.05823358842284","204.35592585231788","4.327007181193025","1370.5","108.0","461.1100539390091","449.1548419916222","57.05361408268396","2.8966437973668793","700985.0","58557.0","60","61","0","1"
"2589","2589","572.3193688705645","2","41","1302.7604064821344","107.6385248737965","240.7509527519283","4.036966755557215","1398.5","108.0","461.2021446978587","449.40176560987044","58.04600166622578","2.8966437973668793","748280.0","61874.0","60","61","0","1"
"2590","2590","579.3372908049366","2","40","1315.6688567699762","108.16612884666594","200.70817265911484","3.9660938202824445","1407.0","108.0","458.6335743842693","447.4108081910367","60.283392955797524","2.8966437973668793","741524.0","60821.0","60","61","0","1"
"2591","2591","438.1630154647059","2","39","1234.9847510181635","107.65997014067541","124.8642758868841","4.195413386585754","1260.0","107.0","457.5516552843598","447.1700610271713","61.92451239489188","2.8966437973668793","709101.0","61694.0","60","61","0","1"
"2592","2592","530.7064991915718","2","38","1316.899829117725","107.14039754517567","160.40124949279098","3.7770358583936816","1375.0","107.0","456.2864373983151","445.58149817654333","62.97573969975396","2.8966437973668793","713140.0","57746.0","60","61","0","1"
"2593","2593","582.6956136546194","2","37","1360.3638591628655","107.32236455604539","170.38828656983486","4.017129356436191","1394.0","107.0","455.27910984270454","444.5982821596049","63.72163262541099","2.8966437973668793","797830.0","62779.0","60","61","0","1"
"2594","2594","537.0417586444481","2","36","1333.7006306242142","107.0512997271575","170.29846343549792","3.82761468762786","1386.0","107.0","454.08032911715543","444.0719546542123","64.3289620157928","2.8966437973668793","731759.0","58508.0","60","61","0","1"
"2595","2595","593.4248599702912","2","35","1398.8707732263506","106.81692637165692","183.5984231528669","3.632439059790592","1440.0","106.0","452.88984653218","441.76523314650683","65.32745183737751","2.8966437973668793","821483.0","62681.0","60","61","0","1"
"2596","2596","579.4776089369504","2","34","1356.598969418998","106.96937709485547","189.23969129722994","3.4590880880135413","1435.5","106.0","451.0802823658495","441.50681977080563","64.88580137591799","2.8966437973668793","777305.0","61261.0","60","61","0","1"
"2597","2597","543.8709563723557","2","33","1315.6375202246832","106.98793880010443","193.10650988215136","3.70563270046742","1381.0","107.0","449.15273484248576","439.9507495682027","65.59914599895909","2.8966437973668793","754922.0","61450.0","60","61","0","1"
"2598","2598","549.6040550300755","2","32","1335.2780460415645","106.97093890206439","179.14801408080586","3.8048262354723996","1408.5","107.0","447.67113825412156","439.3752830997698","66.52116838144724","2.8966437973668793","772232.0","62000.0","60","61","0","1"
"2599","2599","529.8392531216077","2","31","1297.4827846101914","107.03152300611615","193.0234245697336","3.801058510560285","1365.0","107.0","445.37015721946597","438.19579613838715","67.10683000585139","2.8966437973668793","739938.0","60897.0","60","61","0","1"
"2600","2600","486.7111824007905","2","30","1286.3639299145586","107.07908388201713","171.93390601293783","3.7040694126449174","1372.0","107.0","444.39459170880093","436.9504102998599","67.59129484944351","2.8966437973668793","699224.0","57881.0","60","61","0","1"
"2601","2601","533.5437514453059","2","29","1330.8998731111817","106.82287971233103","197.4369450768078","3.772895878706499","1353.5","107.0","442.24692436644625","435.83560613654555","68.24516170243683","2.8966437973668793","770229.0","61914.0","60","61","0","1"
"2602","2602","512.0763865255343","2","28","1311.4373554886563","106.97107538743627","201.70281234915777","3.8742154125096158","1389.0","106.0","441.7731153926121","433.9257022515207","69.49822160165272","2.8966437973668793","753330.0","61842.0","60","61","0","1"
"2603","2603","546.885040572695","2","27","1333.5516179359406","106.84079552299704","208.90544979286787","3.8274331831784525","1408.0","107.0","440.2874004495765","432.75034744964563","69.98937530516388","2.8966437973668793","764730.0","61278.0","60","61","0","1"
"2604","2604","","2","26","1340.156225475078","106.9405649815077","177.36080514831121","3.784534858504424","1387.0","106.0","437.1436660297155","430.28027040546914","69.98937530516388","2.8966437973668793","772602.0","61471.0","60","61","0","1"
"2605","2605","474.96532056752494","2","25","1323.7878605715935","107.21666440662727","172.51564782614832","3.8337456934984226","1333.0","107.0","436.1363802189315","428.85216185435814","71.18716589887279","2.8966437973668793","766209.0","62524.0","60","61","0","1"
"2606","2606","527.127891690442","2","24","1345.5198885482655","106.68962977332951","185.22526906856098","3.6921734878740446","1347.0","107.0","434.80873288424203","426.70285383118306","72.76725521074015","2.8966437973668793","782289.0","62329.0","60","61","0","1"
"2607","2607","600.505678707499","2","23","1403.2227142156246","106.92362448986763","213.4703865981676","3.4847559804221055","1495.0","107.0","433.5278554940191","425.55176075612013","73.76173222890264","2.8966437973668793","785581.0","59517.0","60","61","0","1"
"2608","2608","621.79598744378","2","22","1427.3552993910523","107.1111148222739","203.35340394299953","3.8387704767373916","1496.0","107.0","432.28635842826515","423.29174266800186","74.6372946869862","2.8966437973668793","824454.0","61653.0","60","61","0","1"
"2609","2609","653.5838842953746","2","21","1424.6084305756287","107.33522026693109","241.77910317669824","3.703948233496183","1492.5","107.0","431.4311753984395","421.38154637199546","75.55065591279163","2.8966437973668793","822804.0","61980.0","60","61","0","1"
"2610","2610","670.9360239593666","2","20","1449.7199309412472","107.20980000936639","247.90373322575","3.8801121401910774","1545.5","107.0","430.206179196713","419.2461053230267","76.27431595503515","2.8966437973668793","807649.0","59662.0","60","61","0","1"
"2611","2611","633.5766282345872","2","19","1397.9145610096944","107.43352786835742","235.01184182371864","3.743880933212552","1494.0","107.0","429.98276063162484","417.6970923136716","77.64511346922936","2.8966437973668793","797570.0","61213.0","60","61","0","1"
"2612","2612","663.5412471463137","2","18","1413.4302675130918","107.1580405962696","235.09170478423314","3.6763215889345404","1495.0","107.0","429.7571973081026","416.23522005045675","77.6567032374719","2.8966437973668793","797539.0","59877.0","60","61","0","1"
"2613","2613","666.2449858679057","2","17","1363.3474168526718","107.10628927316448","224.4463692687262","3.7112936002818193","1444.0","107.0","429.18280952945264","414.46816834302274","78.32319942717089","2.8966437973668793","775966.0","60494.0","60","61","0","1"
"2614","2614","650.5257178778849","2","16","1381.290816846569","107.2005035087349","211.4419234332389","3.891712876978371","1350.5","107.0","428.12935475360325","412.6560450900148","78.61993077805951","2.8966437973668793","802562.0","62323.0","60","61","0","1"
"2615","2615","657.3904706267066","2","15","1381.1670848210708","107.6722811791829","220.43355235343677","4.003113290269893","1446.0","107.0","427.01156236216826","411.2034891745049","78.57244409078429","2.8966437973668793","799304.0","62399.0","60","61","0","1"
"2616","2616","668.6972121207286","2","14","1381.224065540389","108.38802819086838","224.71178273301453","3.923882163129783","1458.5","108.0","426.03825104790974","409.2063646380936","78.51416753548513","2.8966437973668793","800403.0","62610.0","60","61","0","1"
"2617","2617","666.5596590439136","2","13","1370.4288496886509","108.85989813192218","228.46182811245245","4.170828134063663","1451.0","109.0","425.4945300427709","407.828689072181","77.54072525316023","2.8966437973668793","792592.0","62576.0","60","61","0","1"
"2618","2618","670.9889936243081","2","12","1387.9695863264647","109.25665069000978","215.6129457845035","4.22709054719237","1460.0","109.0","424.28500518483344","406.7363785385123","76.91854324849126","2.8966437973668793","800811.0","62147.0","60","61","0","1"
"2619","2619","685.7542274088999","2","11","1378.0774789778695","108.81812493592156","229.85223967413106","4.408371531791602","1445.0","109.0","423.4819852432428","404.26764374962255","76.34119282196463","2.8966437973668793","769725.0","59345.0","60","61","0","1"
"2620","2620","654.690576615426","2","10","1318.135029308044","108.5385960764483","244.87629703765685","4.252777911001627","1408.0","108.0","422.3433240321307","403.31671203888783","74.8894161288862","2.8966437973668793","728687.0","58592.0","60","61","0","1"
"2621","2621","619.714330198271","2","9","1333.816031412259","108.3271028259781","229.29193979561745","4.314195575307984","1428.0","108.0","423.3258940020728","402.7806467670996","74.59474172877005","2.8966437973668793","773802.0","61947.0","60","61","0","1"
"2622","2622","664.1276265417071","2","8","1363.8770139491621","108.3648262897625","227.2815318371556","4.171559009481748","1477.0","108.0","423.434553090864","401.99491219892786","73.25199086501584","2.8966437973668793","769755.0","60045.0","60","61","0","1"
"2623","2623","642.847356069458","2","7","1312.4365354896222","109.42443186315836","220.9927960130329","4.722576163858669","1395.0","108.0","420.7985158479391","401.0928690505808","71.70560394193065","2.8966437973668793","748499.0","61515.0","60","61","0","1"
"2624","2624","633.7959482750094","2","6","1306.2390092670214","109.61942421236229","210.4425039613767","4.508039050174797","1401.0","109.0","419.1961027596716","400.3497300103397","70.5477572166665","2.8966437973668793","724697.0","59677.0","60","61","0","1"
"2625","2625","657.802669631705","2","5","1321.6789328322604","109.97647996322158","231.91500542846492","4.759534164942627","1409.0","110.0","418.07479188940346","399.7605398946518","69.29019015423515","2.8966437973668793","750470.0","61952.0","60","61","0","1"
"2626","2626","647.7570539241854","2","4","1319.2966749937245","110.41313758935752","227.52778953895933","4.962712768857239","1419.0","110.0","415.8586980373294","399.38165246236116","67.1989017497077","2.8966437973668793","750095.0","62079.0","60","61","0","1"
"2627","2627","676.9160864376416","2","3","1359.8024473754383","111.37630003411681","242.98257208753233","5.657298628805988","1481.0","111.0","413.6164173421944","398.754744407041","64.63291755563748","2.8966437973668793","753287.0","61057.0","60","61","0","1"
"2628","2628","676.3097434113665","2","2","1348.6726906339904","110.88091824192621","241.73869767070795","5.037015622512028","1457.5","111.0","412.687739469475","399.5576167158559","62.0763058573319","2.8966437973668793","794874.0","64935.0","60","61","0","1"
"2629","2629","649.109227779485","2","1","1358.2157202076096","111.3002059827764","241.13326593275517","5.030084582651884","1453.0","111.0","410.7342581946046","399.0588825423812","59.88689879477176","2.8966437973668793","740702.0","60328.0","60","61","0","1"
"2630","2630","664.6803435601786","1","0","1349.2001647355357","112.97280095603169","267.6953447027899","5.366436076098034","1461.0","113.0","408.19882071573835","399.58647902526536","56.18770285347809","2.8966437973668793","793142.0","65659.0","60","61","0","1"
"2631","2631","","2","52","1271.78466945489","108.54790403047785","242.57175803275118","4.064933341442905","1402.0","108.0","479.59156491886637","474.2516113661473","40.17728336038816","3.186308177103567","942298.0","81631.0","45","108","0","1"
"2632","2632","","2","51","1341.6997908801152","108.60552223905668","219.1066294734589","4.26671067410115","1400.0","109.0","480.389385136706","472.99487760166335","42.52918967324668","3.186308177103567","1018953.0","83189.0","45","108","0","1"
"2633","2633","515.8927886516254","2","50","1378.4948066891816","108.21163060949367","243.47998304396305","4.122802032121165","1482.0","108.0","479.6424563810662","471.98854293733103","43.76204176365289","3.186308177103567","1010068.0","79809.0","45","108","0","1"
"2634","2634","512.7221603599106","2","49","1326.839402533075","107.76163831665814","264.51547134238183","4.07532207303934","1444.5","108.0","480.6486800749804","471.19028355531094","44.731633561513206","3.186308177103567","971081.0","80073.0","45","108","0","1"
"2635","2635","509.31698170983265","2","48","1292.7714820673702","107.71893702431306","258.60594024783677","3.8234281426836505","1409.5","108.0","480.2401240609625","470.88453304138204","46.533632830975705","3.186308177103567","941261.0","79584.0","45","108","0","1"
"2636","2636","490.4717539830012","2","47","1330.2345260866646","107.72992778463201","241.4655310468046","3.9559421986370906","1467.0","107.0","478.67991889126324","469.3449974101043","49.425766492458244","3.186308177103567","971390.0","79587.0","45","108","0","1"
"2637","2637","465.105992388226","2","46","1285.4448334155197","106.90494266599012","232.95108225234864","3.7968848010618244","1347.5","107.0","477.4473430909796","467.8840981836172","50.52247022864849","3.186308177103567","965600.0","81194.0","45","108","0","1"
"2638","2638","464.14036354590564","2","45","1319.5262596357475","106.99006988483048","232.2655126611097","3.709073171514968","1372.5","107.0","476.401533411267","467.4232367020151","53.27802367114386","3.186308177103567","1001517.0","82518.0","45","108","0","1"
"2639","2639","481.30488082294266","2","44","1332.3220874800159","106.66627809429771","244.40864054497376","3.693749084910846","1444.0","106.0","475.2567956994685","466.02749088541583","55.24983024675056","3.186308177103567","972717.0","79059.0","45","108","0","1"
"2640","2640","454.0139208566215","2","43","1222.345636465396","106.19244586257756","238.01300689325123","3.3359643171903874","1334.5","106.0","478.32479689649216","463.51523736513576","52.930201567446744","3.186308177103567","919046.0","80525.0","27","61","0","1"
"2641","2641","416.63123935105403","2","42","1230.5509454219484","106.18762685264748","208.9064653868363","3.5681358381300647","1357.0","106.0","476.3765089767756","462.7418807795898","55.106173719822436","3.186308177103567","913255.0","79625.0","27","61","0","1"
"2642","2642","450.5576953014108","2","41","1239.2328313052117","106.03027931270918","233.6714655436347","3.609818322571379","1345.0","106.0","475.38624141047586","462.00129408629726","57.06039327937985","3.186308177103567","900173.0","77900.0","27","61","0","1"
"2643","2643","413.0528294492242","2","40","1219.8370355190496","106.0861016868694","223.47538243368","3.423504083602246","1314.5","106.0","473.37817040107325","460.4087178619778","58.87917692152345","3.186308177103567","914974.0","80029.0","27","61","0","1"
"2644","2644","413.85632532942486","2","39","1233.5148949057761","106.10316913808309","210.44579343147834","3.5831265148350333","1343.0","106.0","471.7720295454021","459.42443400382984","60.08620903432055","3.186308177103567","905080.0","78328.0","27","61","0","1"
"2645","2645","462.0918508477014","2","38","1245.4349026116474","106.34945649740405","220.96602859553101","3.499042975028254","1358.5","106.0","470.52682676941134","457.99053377866437","60.31061671851369","3.186308177103567","924474.0","79484.0","27","61","0","1"
"2646","2646","451.0696705283704","2","37","1244.8163561941963","106.11265318433358","223.99784977732463","3.416523970445578","1369.0","106.0","469.7033738331843","456.1883325009545","61.714031123412724","3.186308177103567","915589.0","78522.0","27","61","0","1"
"2647","2647","494.28575255508","2","36","1261.5772985289266","106.15212707029258","240.3742516212372","3.5613387613246603","1338.5","106.0","467.92918838514106","455.50557946358464","62.4853129458658","3.186308177103567","942103.0","80254.0","27","61","0","1"
"2648","2648","471.495333857325","2","35","1250.559263943538","105.93935310903875","239.38127324135726","3.4050530581785226","1394.0","106.0","466.2754894756833","454.1666275390488","62.60179708392481","3.186308177103567","938122.0","80839.0","27","61","0","1"
"2649","2649","485.2511269567962","2","34","1253.6282712884106","106.01314436247877","236.89102038224308","3.4943394089392332","1369.5","106.0","464.10467030225135","454.065407498202","62.84723556133101","3.186308177103567","911878.0","77956.0","27","61","0","1"
"2650","2650","479.33453748221945","2","33","1243.0913669549443","105.9757631661558","245.4601638999185","3.3567450534839463","1374.0","105.0","462.0761994419397","451.98939658799884","63.390570720135045","3.186308177103567","929505.0","80281.0","27","61","0","1"
"2651","2651","468.681047721986","2","32","1245.6585730820768","106.18815817602439","243.13792767822395","3.4384083894073774","1375.5","106.0","460.7813625563267","451.54667217234993","64.25546763895692","3.186308177103567","913953.0","79034.0","27","61","0","1"
"2652","2652","507.60522534761157","2","31","1287.9753790854736","106.06837225238097","254.86416684164809","3.3757230910284064","1402.0","106.0","458.45205206334634","449.67814775661816","64.75734956459404","3.186308177103567","950392.0","78881.0","27","61","0","1"
"2653","2653","506.56720076378116","2","30","1258.319527725788","106.47342465991042","276.20237830096244","3.5762870138165828","1341.0","106.0","457.0753581543119","448.1290468360959","65.21281420755581","3.186308177103567","955239.0","81854.0","27","61","0","1"
"2654","2654","518.0801173840741","2","29","1253.6452937114077","106.51834172420969","273.69074507729636","3.476525462847316","1390.5","106.0","455.5711867849896","446.92390528318197","66.02435249497145","3.186308177103567","909187.0","78361.0","27","61","0","1"
"2655","2655","535.6209229541192","2","28","1238.150801688777","106.50480330343949","264.9534364939731","3.591630544958166","1325.0","106.0","454.95262076069974","444.59430010366924","66.37331099536242","3.186308177103567","921486.0","79564.0","27","61","0","1"
"2656","2656","551.5256723822172","2","27","1304.20457223716","106.51061908021535","281.7422593566172","3.6308321040664158","1431.0","106.0","453.03414478311817","441.8040508340571","67.91025747092537","3.186308177103567","975544.0","80318.0","27","61","0","1"
"2657","2657","562.9698307267086","2","26","1284.7676373566978","106.74677204915778","280.3645190624593","3.637553208242925","1419.5","107.0","451.3784473819015","440.5281445246781","69.15079931689942","3.186308177103567","940167.0","78497.0","27","61","0","1"
"2658","2658","578.6356162353633","2","25","1302.7332415394344","106.23539787612285","288.42115302333315","3.590735339700288","1395.5","106.0","449.21741069576564","438.3026041867778","69.8723097522284","3.186308177103567","986481.0","81544.0","27","61","0","1"
"2659","2659","592.2135230175313","2","24","1294.860695509383","106.3503992986378","295.9206605945818","3.752141786761652","1426.5","106.0","447.56298175440713","435.4240718984874","71.34996512287934","3.186308177103567","971395.0","80553.0","27","61","0","1"
"2660","2660","581.4295712746253","2","23","1301.1689653770575","106.43942209213918","286.1806280427756","3.7190260349979702","1388.5","106.0","446.3054273284737","433.7027978746805","72.45472004556798","3.186308177103567","984110.0","81212.0","27","61","0","1"
"2661","2661","610.0791557371725","2","22","1333.1740319670716","106.72671292667873","299.7218214268838","3.557146909293065","1405.5","107.0","445.20562492813775","432.07540729475954","72.5130799099214","3.186308177103567","1004831.0","81159.0","27","61","0","1"
"2662","2662","562.2561223062838","2","21","1303.7646175118025","106.66869958706009","272.1757605249412","3.6861176007347343","1456.0","106.0","443.79894087643186","429.9625975222472","73.36330636677756","3.186308177103567","952285.0","78548.0","27","61","0","1"
"2663","2663","567.1431987872487","2","20","1298.3360980401706","106.91288095999957","265.99921724198845","3.8338926532962763","1372.5","107.0","442.5951208043553","427.8258025265752","74.02754385730458","3.186308177103567","981291.0","81198.0","27","61","0","1"
"2664","2664","591.6768051133021","2","19","1298.9363774087212","106.6247333621741","271.9849002916664","3.5921382134718396","1443.0","106.0","442.0611183763686","425.6288415996809","75.11586514991097","3.186308177103567","955967.0","78704.0","27","61","0","1"
"2665","2665","619.37819534819","2","18","1278.9142567229492","107.12721582208786","274.6287086749352","3.7603340800588767","1348.0","107.0","441.9374156643695","424.2996668793806","75.8340308020154","3.186308177103567","972834.0","81867.0","27","61","0","1"
"2666","2666","650.9806422814644","2","17","1267.0500249045658","107.33923143518548","277.640570902539","3.559739035630759","1389.0","107.0","441.10181275611836","422.6589384377816","76.40738777804344","3.186308177103567","933586.0","79145.0","27","61","0","1"
"2667","2667","676.7196582554493","2","16","1301.069708289341","107.39576305085731","285.5427737111712","3.888402655729963","1422.5","107.0","439.95445711268275","419.99671437043463","76.23146009948516","3.186308177103567","975886.0","80407.0","27","61","0","1"
"2668","2668","680.8171057006027","2","15","1316.9936033634497","107.36460862933714","288.81384941931367","3.8943132836227177","1363.0","107.0","438.69573885077625","418.7281251436167","76.0224207706436","3.186308177103567","1003545.0","81914.0","27","61","0","1"
"2669","2669","687.9461096793126","2","14","1307.7810361624086","107.62576349729154","285.90627655209835","4.1090642045211085","1419.5","107.0","437.76351611173857","417.4560432950899","74.88322095456195","3.186308177103567","966572.0","79074.0","27","61","0","1"
"2670","2670","629.4862880555321","2","13","1283.028017215291","107.57484781557763","261.08794857664424","3.906336666353612","1283.0","108.0","436.7530679020641","416.2403462736393","74.1133779302595","3.186308177103567","984301.0","82093.0","27","61","0","1"
"2671","2671","679.4579744606564","2","12","1328.0027513077812","107.63302932578728","273.14622879550683","4.118850289122236","1424.5","107.0","435.1023596580691","414.1136815094435","73.55402681956255","3.186308177103567","990605.0","79502.0","27","61","0","1"
"2672","2672","672.1733355557907","2","11","1293.3950930190929","107.9832823647278","279.7016952841277","3.824386374692788","1390.5","108.0","434.21440659436155","412.43087860894684","72.18093797311342","3.186308177103567","960763.0","79081.0","27","61","0","1"
"2673","2673","701.716413597435","2","10","1329.9904690318876","107.92100611534484","294.9564026962602","3.836462534913175","1437.5","107.0","432.4087650833181","411.61383647680594","71.84064361211176","3.186308177103567","981071.0","79065.0","27","61","0","1"
"2674","2674","689.3965823367103","2","9","1339.245142268662","108.25513952008153","304.1068545398889","3.883765703871813","1291.0","108.0","431.7483187535682","410.9755812099005","71.08494421068924","3.186308177103567","1025554.0","83275.0","27","61","0","1"
"2675","2675","714.6688788899104","2","8","1341.2970933579397","108.45334554456873","306.4634086842214","4.041322313074903","1366.0","108.0","431.33150206421186","409.94228821985644","69.99809479191002","3.186308177103567","1015292.0","82641.0","27","61","0","1"
"2676","2676","703.3106502130939","2","7","1324.4758078776247","108.10942586329354","310.97841147577776","3.929603574716579","1422.5","108.0","428.79610663128165","409.5995793870415","68.60484865866322","3.186308177103567","1000630.0","81491.0","27","61","0","1"
"2677","2677","673.1234384086217","2","6","1310.2424677491724","108.48295654941354","300.3832173041094","4.1374361154805674","1326.0","108.0","426.5207639588985","408.54296174522676","67.97631150750249","3.186308177103567","1005258.0","82549.0","27","61","0","1"
"2678","2678","697.2487689590788","2","5","1342.0335242716876","108.84377882973813","306.0495016380598","4.240788175086919","1328.5","108.0","424.9221279216765","407.5253924274544","66.8157379402154","3.186308177103567","1030649.0","83642.0","27","61","0","1"
"2679","2679","1061.9308724199395","2","4","1821.6399875528368","108.75430488329391","340.63208262104774","4.095016358859553","1883.0","108.0","424.44663574836756","405.9747749540375","72.76048978106633","3.186308177103567","1406994.0","83607.0","45","108","0","1"
"2680","2680","1009.5946239575318","2","3","1757.247983289705","108.85125105725629","348.7607242248146","4.128984891084859","1849.5","109.0","423.54503111615","405.6184175275134","71.23084643705894","3.186308177103567","1343773.0","82945.0","45","108","0","1"
"2681","2681","1041.9071463692317","2","2","1809.3230900413034","108.96880062386651","427.62221749531795","4.620300138771282","1997.0","109.0","422.65808958335913","405.96873277180737","68.94237469219917","3.186308177103567","1343087.0","80504.0","45","108","0","1"
"2682","2682","922.0099587727453","2","1","1727.8233156906376","109.45067747194578","369.20596062599367","4.6088230715176195","1727.0","109.0","420.73131769623075","406.0817808749552","66.78753024023692","3.186308177103567","1328053.0","84206.0","45","108","0","1"
"2683","2683","940.8429010341305","1","0","1735.9158450480209","111.00400193027993","388.2114296166192","5.125535869411891","1723.0","111.0","418.3395081109466","405.7705777210446","63.66435322546793","3.186308177103567","1324085.0","85295.0","45","108","0","1"
