"Label","ID","Detection quality","Spot N links","Spot frame","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot median intensity","Spot median intensity","Spot position","Spot position","Spot position","Spot radius","Spot track ID","Track N spots","TB","TB to PSM","TB to Somite","checked","other"
"",""," "," "," ","Mean ch0","Mean ch1","Std ch0","Std ch1","Median ch0","Median ch1","X","Y","Z"," "," "," ","Tag","Tag","Tag","Tag","Tag"
"","","","","","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(micron)","(micron)","(micron)","(micron)","","","","","","",""
"3003","3003","","2","54","160.79910716949092","4002.052098398523","12.867875790005247","265.5166081627914","161.0","3980.0","316.0071529967987","504.59869268128506","130.65231866121658","1.6927574147108069","0","145","0","1","0","1","0"
"3004","3004","","2","55","156.63253017933212","4041.4598646210757","11.622888220063125","318.31086929725313","154.0","3954.0","314.7559773534415","504.86172599088366","129.07887457606176","1.6927574147108069","0","145","0","1","0","1","0"
"3005","3005","","2","56","153.8893416008213","3916.5276746196214","11.324165739193106","320.45806492159346","151.0","3914.0","314.75434385711674","506.2036988962299","129.10237011806223","1.6927574147108069","0","145","0","1","0","1","0"
"3006","3006","","2","57","154.68288084970527","3977.1622536724103","10.701169229028885","258.2153277761332","155.0","3995.0","315.1620905259242","508.6204118351416","128.14491923184983","1.6927574147108069","0","145","0","1","0","1","0"
"3007","3007","","2","58","154.1214197804641","4186.807486115111","12.19853287331351","252.90073275992413","152.0","4100.0","314.9892555924749","510.38825533823166","129.36793239244105","1.6927574147108069","0","145","0","1","0","1","0"
"3008","3008","","2","59","154.7676799885152","4298.273251587994","12.742351303452558","234.38861413399573","153.0","4322.0","314.73541267825607","514.6439954135483","128.68716197796607","1.6927574147108069","0","145","0","1","0","1","0"
"3009","3009","","2","60","143.95133601512143","3758.5228309904974","10.461837761115218","173.33357957739517","143.0","3710.0","316.48942548263403","518.611746617344","127.98052541689465","1.6927574147108069","0","145","0","1","0","1","0"
"3010","3010","","2","61","143.19562752790608","3618.1791335074267","10.89588199493455","186.5623959531125","143.0","3616.0","315.3988041097638","520.873670755793","128.09619289687237","1.6927574147108069","0","145","0","1","0","1","0"
"3011","3011","","2","62","141.9322714693926","3761.4137705427265","9.579197053920508","207.5049231717566","142.0","3763.0","314.22715525705024","520.954684681568","128.17952771747264","1.6927574147108069","0","145","0","1","0","1","0"
"3012","3012","","2","63","140.27332754410216","3677.645753796756","9.906248327515637","217.45636923387025","139.0","3693.0","314.22715525705024","520.954684681568","128.17952771747264","1.6927574147108069","0","145","0","1","0","1","0"
"3013","3013","","2","64","140.8352787628087","3547.1145692969744","11.036970780585483","224.22355281990113","139.0","3553.0","314.56139537201733","523.0666755083108","127.36614475123052","1.6927574147108069","0","145","0","1","0","1","0"
"3014","3014","","2","65","145.6347998600619","3825.2828001341563","10.407041730958818","274.6633152688278","143.0","3869.0","314.3095328897422","523.7370492365247","127.39543531135043","1.6927574147108069","0","145","0","1","0","1","0"
"3015","3015","","2","66","148.6356663874678","3634.147352189906","10.311702751310102","214.31499540878187","148.0","3644.0","314.14002510307404","525.497980191819","127.43796840297246","1.6927574147108069","0","145","0","1","0","1","0"
"3016","3016","","2","69","156.51623344908063","3455.249241850958","11.501901625266127","244.85085644933872","152.0","3294.0","313.9680670719189","529.2718705051326","127.51574480759515","1.6927574147108069","0","145","0","1","0","1","0"
"3017","3017","","2","70","157.49093192616303","3404.3335815387954","11.640470829561291","203.69987138876314","156.0","3326.0","313.62997034026534","532.0388726564638","127.58759474846399","1.6927574147108069","0","145","0","1","0","1","0"
"3018","3018","","2","67","151.92088394739108","3471.6211421157573","11.267769095368708","203.868613735546","150.0","3389.0","313.55363916235564","525.9997903409193","127.48771240583524","1.6927574147108069","0","145","0","1","0","1","0"
"3019","3019","","2","68","153.54807725342545","3555.93564589564","10.955115557567606","194.06948555288756","154.0","3555.0","314.0540971342566","527.3429886951837","127.4761223695963","1.6927574147108069","0","145","0","1","0","1","0"
"3020","3020","","2","71","157.29105844463444","3084.1834187976074","11.872562299427385","190.943940625581","154.0","2957.0","313.62997034026534","532.0388726564638","127.58759474846399","1.6927574147108069","0","145","0","1","0","1","0"
"3021","3021","","2","72","164.71651033973805","3419.535956005581","13.16684469216663","195.37282761172295","160.0","3211.0","313.7294330949887","535.1669257397891","129.58276385713464","1.6927574147108069","0","145","0","1","0","1","0"
"3022","3022","","2","73","164.4591931780457","3183.2426696704206","12.904562100994172","145.05595509085742","161.0","3174.0","314.3961318609082","537.4331389494519","129.57563181327455","1.6927574147108069","0","145","0","1","0","1","0"
"3023","3023","","2","74","170.0845501178044","3231.3580849716213","14.453940829834627","218.077184982458","165.0","3202.0","314.1404327352853","538.4729159110199","131.0796695726257","1.6927574147108069","0","145","0","1","0","1","0"
"3024","3024","","2","75","178.1371758230455","3381.542038054942","15.061247809644659","213.7267104419332","175.0","3409.0","314.55761716989645","539.4804167974614","131.06805324725988","1.6927574147108069","0","145","0","1","0","1","0"
"3025","3025","","2","76","178.5353925801667","3352.1792629128395","14.259801350653227","257.1482993206474","174.0","3331.0","314.9746995109873","540.5717909904872","131.0579053932691","1.6927574147108069","0","145","0","1","0","1","0"
"3026","3026","","2","77","175.0537137522433","3238.6290221310705","15.27583096090636","274.3900218416296","174.0","3193.0","314.8889757292105","542.2490528806837","131.09312241714287","1.6927574147108069","0","145","0","1","0","1","0"
"3027","3027","","2","78","169.84780726080754","3242.1830116180445","14.223542156589343","292.39168013870045","166.0","3146.0","314.6355211339448","542.2269691067182","132.0990640300238","1.6927574147108069","0","145","0","1","0","1","0"
"3028","3028","","2","79","155.675422284232","3046.3543277315152","13.656074654225897","229.20455711323754","153.0","2858.0","314.4602484661225","546.0987615461296","133.2809804243297","1.6927574147108069","0","145","0","1","0","1","0"
"3029","3029","","2","80","151.2440804981818","2842.500832199474","13.640160941514273","226.86321479813776","145.0","2696.0","314.28859671552823","549.6210319396909","133.3543514148273","1.6927574147108069","0","145","0","1","0","1","0"
"3030","3030","","2","81","145.34553435134654","2694.678888587354","10.95167803175859","241.3065190916477","143.0","2643.0","314.1189868353398","551.4658362015693","133.39835297782437","1.6927574147108069","0","145","0","1","0","1","0"
"3031","3031","","2","82","136.72361897706875","2459.4567194890715","11.130860891133644","258.5278995623635","134.0","2372.0","313.3628889209127","553.8963239191321","133.49356701505926","1.6927574147108069","0","145","0","1","0","1","0"
"3032","3032","","2","83","133.05256818651546","2338.5497117672357","10.161004926660944","190.87568650678034","132.0","2250.0","313.2717578633299","557.0276526394235","134.7524601932206","1.6927574147108069","0","145","0","1","0","1","0"
"3033","3033","","2","84","131.3347151515177","2351.886157076155","8.755923033407976","194.63027217898264","130.0","2270.0","312.76915592750277","557.4457937234259","134.79488812833512","1.6927574147108069","0","145","0","1","0","1","0"
"3034","3034","","2","85","135.4305164957962","2579.3629263802054","9.181674901114949","181.35613531211303","135.0","2554.0","311.7546584095336","559.0293304415577","137.99066147871304","1.5388703770098242","0","145","0","1","0","1","0"
"3035","3035","","2","86","133.44771336772132","2651.1927319079987","9.23504325539767","149.45236033118678","131.0","2520.0","311.0012149266342","559.2791121879327","138.0476952601972","1.5388703770098242","0","145","0","1","0","1","0"
"3036","3036","","2","87","131.15189813661183","2609.5837394616074","8.42251993286446","185.20090202295881","131.0","2544.0","310.0794887793102","560.2833452105923","138.12964047680308","1.5388703770098242","0","145","0","1","0","1","0"
"3037","3037","","2","88","133.0581649452413","2601.1815928745546","9.659249255872481","187.1283564587279","132.0","2521.0","309.57627428236134","561.2047261340997","138.18087924016774","1.5388703770098242","0","145","0","1","0","1","0"
"3038","3038","","2","89","133.49583017676107","2634.5754062280894","8.471963815285985","170.93036251915638","131.0","2430.0","309.32130159321844","561.7910364134025","139.38310404056753","1.5388703770098242","0","145","0","1","0","1","0"
"3039","3039","","2","90","135.11556373163356","2716.4142997173967","8.912519771451876","142.64349119352215","133.0","2688.0","308.5660204269537","563.5505376782921","139.46657030680217","1.5388703770098242","0","145","0","1","0","1","0"
"3040","3040","","2","91","138.90407928678806","2637.0419538777983","8.884842420471808","156.75371787283356","134.0","2537.0","308.89993132427514","564.2223410969108","139.45492769230947","1.5388703770098242","0","145","0","1","0","1","0"
"3041","3041","","2","92","139.67709695257682","2448.3179827083823","10.423669383355751","142.66003192519705","137.0","2317.0","308.7309340052085","565.5639055192844","139.4901184270564","1.5388703770098242","0","145","0","1","0","1","0"
"3042","3042","","2","93","140.04020214695308","2458.725898520733","10.368812471950108","214.92134617502222","138.0","2338.0","308.4783568682912","566.8213923935874","139.52968828680147","1.5388703770098242","0","145","0","1","0","1","0"
"3043","3043","","2","94","142.07505873058287","2667.580952528056","10.629091146024303","188.00364016899817","140.0","2535.0","308.6400982451617","567.5692727322038","141.2867360465983","1.5388703770098242","0","145","0","1","0","1","0"
"3044","3044","","2","95","147.07815205095918","2804.3805784228807","12.850240388082007","212.09735608745063","145.0","2781.0","307.9688052708288","569.0773583188274","141.35994930233463","1.5388703770098242","0","145","0","1","0","1","0"
"3045","3045","","2","96","140.99357717469474","2588.7760358353357","9.92807325390297","264.3004672471569","135.0","2234.0","307.9688052708288","569.0773583188274","141.35994930233463","1.5388703770098242","0","145","0","1","0","1","0"
"3046","3046","","2","97","142.9001778095163","2577.792218501685","10.182215074903285","228.93900548887382","140.0","2428.0","308.3027161681502","569.7491617374459","141.34830668784193","1.5388703770098242","0","145","0","1","0","1","0"
"3047","3047","","2","98","146.2188732254278","2664.0674753921626","10.857412378903945","220.1874147931193","143.0","2626.0","307.879704301814","570.397574443612","142.88100671232166","1.5388703770098242","0","145","0","1","0","1","0"
"3048","3048","","2","99","147.42846419805264","2720.4151377257676","11.898082895107168","206.5876971014993","145.0","2670.0","307.37720445950714","570.7318422210304","142.92196617606118","1.5388703770098242","0","145","0","1","0","1","0"
"3049","3049","","2","100","141.52211326648572","2751.7473124191883","10.950703957860087","182.13672665266398","140.0","2680.0","307.95765983340834","572.7247330567585","144.07244695416117","1.5388703770098242","0","145","0","1","0","1","0"
"3050","3050","","2","101","145.784196845646","2795.2240925958254","11.259287279955391","203.13206337601125","147.0","2839.0","307.95765983340834","572.7247330567585","144.07244695416117","1.5388703770098242","0","145","0","1","0","1","0"
