Label,ID,Detection quality,Spot N links,Spot frame,Spot gaussian-filtered intensity,Spot gaussian-filtered intensity,Spot gaussian-filtered intensity,Spot gaussian-filtered intensity,Spot median intensity,Spot median intensity,Spot position,Spot position,Spot position,Spot radius,Spot track ID,Track N spots,TB,TB to PSM,TB to Somite,checked,other
,, , , ,Mean ch0,Mean ch1,Std ch0,Std ch1,Median ch0,Median ch1,X,Y,Z, , , ,Tag,Tag,Tag,Tag,Tag
,,,,,(Counts),(Counts),(Counts),(Counts),(Counts),(Counts),(micron),(micron),(micron),(micron),,,,,,,
460,460,,2,72,219.1851668,2952.796905,19.39856721,163.1372476,219,2938,359.8496195,490.0719226,121.5362373,1.613980868,5,193,0,0,1,1,0
461,461,,2,73,225.7290316,3067.090598,20.81489027,188.9144337,217,3019,359.8496195,490.0719226,121.5362373,1.613980868,5,193,0,0,1,1,0
462,462,,2,74,217.4181965,3050.283618,19.71854896,203.8303018,209,2841,359.8496195,490.0719226,121.5362373,1.613980868,5,193,0,0,1,1,0
463,463,,2,75,229.6863819,3313.450655,25.0690011,242.8038187,220,3219,359.4691831,490.0374023,122.5247694,1.613980868,5,193,0,0,1,1,0
464,464,,2,76,222.5806621,3223.915551,21.63003204,275.4234709,211,3123,359.4691831,490.0374023,122.5247694,1.613980868,5,193,0,0,1,1,0
465,465,,2,77,223.1238107,3318.157129,22.1836933,254.4412643,210,3139,359.3473704,489.9444283,122.8938211,1.613980868,5,193,0,0,1,1,0
466,466,701.7311774,2,78,209.9568953,3214.410668,21.72383522,348.9690347,199,3163,358.0836785,489.9015368,123.2644664,1.613980868,5,193,0,0,1,1,0
467,467,700.4630638,2,79,200.5962137,3125.999017,17.7222375,364.0911044,197,3056,357.7732386,490.5137417,123.3656428,1.613980868,5,193,0,0,1,1,0
468,468,621.3004248,2,80,193.0832373,3056.025363,18.97565772,340.608696,191,3113,357.5660656,490.683193,122.6031377,1.613980868,5,193,0,0,1,1,0
469,469,638.3193497,2,81,179.4635482,2911.153928,18.48364571,384.0261628,174,2837,356.7098868,491.2218308,121.9237162,1.613980868,5,193,0,0,1,1,0
470,470,614.9963899,2,82,173.2583043,2837.324958,17.4868071,366.2421231,166,2661,356.8605042,491.0532643,122.57398,1.613980868,5,193,0,0,1,1,0
471,471,570.1489702,2,83,171.7111433,2870.245662,16.48172088,347.926814,166,2707,356.7494428,490.7923875,122.6189322,1.613980868,5,193,0,0,1,1,0
472,472,618.4467674,2,84,164.617846,2963.876686,15.74067804,368.586599,157,2792,356.9312077,491.2424661,122.8312226,1.613980868,5,193,0,0,1,1,0
473,473,534.3964198,2,85,163.6228941,2867.905925,14.5626582,319.4493726,157,2677,357.1984317,491.6802972,123.5383305,1.613980868,5,193,0,0,1,1,0
474,474,634.049339,2,86,161.5376828,2972.617204,14.69416012,340.7160511,157,2764,357.7784443,491.2466752,124.3684946,1.613980868,5,193,0,0,1,1,0
475,475,639.3152645,2,87,164.3357136,2991.147795,15.08801887,368.2053251,158,2761,358.0791576,491.3009798,124.1755135,1.613980868,5,193,0,0,1,1,0
476,476,650.7314466,2,88,174.0972752,3056.37781,15.19794039,304.1806934,170,3037,358.2389757,491.338903,124.3802838,1.613980868,5,193,0,0,1,1,0
477,477,639.4417894,2,89,174.4756994,3126.748382,15.69656567,257.6239583,172,3090,359.3921836,492.3780895,124.9537051,1.613980868,5,193,0,0,1,1,0
478,478,666.7832356,2,90,180.4301568,2977.591299,15.81645806,303.1636355,173,2836,358.8916259,491.6489533,125.4435709,1.613980868,5,193,0,0,1,1,0
479,479,702.7233751,2,91,193.4807664,2963.28004,19.23760435,319.2442909,185,2892,359.0101134,491.4415159,125.8141843,1.613980868,5,193,0,0,1,1,0
480,480,654.4985492,2,92,210.3490033,2957.625236,18.81732301,294.7726041,209,2916,359.4736239,491.6579741,125.7701599,1.613980868,5,193,0,0,1,1,0
481,481,647.1144283,2,93,212.3536487,2783.341269,23.97698287,339.6060948,199,2673,359.7191233,491.4345568,125.4659691,1.613980868,5,193,0,0,1,1,0
482,482,644.3575237,2,94,232.9171414,2780.528048,24.80736421,344.3837283,221,2666,360.3965372,491.9851364,125.3120962,1.613980868,5,193,0,0,1,1,0
483,483,678.3371516,2,95,241.1901527,2929.099905,24.60981339,325.3119483,231,2765,361.0271423,492.0798492,125.2680714,1.613980868,5,193,0,0,1,1,0
484,484,664.5291788,2,96,253.3057072,2930.802218,27.01815295,301.0500229,242,2931,361.6140765,492.0332326,125.5488256,1.613980868,5,193,0,0,1,1,0
485,485,583.543766,2,97,274.1432418,2977.916914,30.87832436,249.8937872,260,2947,361.4457405,491.8201264,125.326423,1.613980868,5,193,0,0,1,1,0
486,486,715.8039596,2,98,281.3650067,2999.706006,33.00630711,362.6970235,260,2848,361.3308119,491.7406894,125.4925494,1.613980868,5,193,0,0,1,1,0
487,487,687.723904,2,99,283.8716658,2882.281282,33.50501863,351.4415197,272,2775,361.7848277,491.0181068,125.8743476,1.613980868,5,193,0,0,1,1,0
488,488,706.4823795,2,100,278.3411574,2911.368322,32.86676655,331.3298633,255,2860,362.0058089,491.3530877,125.3992708,1.613980868,5,193,0,0,1,1,0
489,489,693.9822011,2,101,263.4838061,2836.716666,35.94854724,308.9710619,239,2711,362.7526831,491.0258164,125.5239621,1.613980868,5,193,0,0,1,1,0
490,490,700.8825253,2,102,244.2488976,2688.089181,31.32895092,361.8895661,225,2568,362.8882557,490.6868381,124.9690992,1.613980868,5,193,0,0,1,1,0
491,491,666.5461701,2,103,246.8369801,2651.111065,33.35005651,367.8173827,235,2579,362.8130801,490.4845978,125.6022773,1.613980868,5,193,0,0,1,1,0
492,492,556.0083947,2,105,225.4380668,2554.814408,25.25858539,318.6537014,218,2535,363.5458227,490.5307269,125.1650911,1.613980868,5,193,0,0,1,1,0
493,493,450.8327317,2,106,220.8865734,2495.577011,18.92631743,282.3650109,217,2462,364.2416508,490.732351,124.5553631,1.613980868,5,193,0,0,1,1,0
494,494,478.2875222,2,107,214.766864,2549.338416,19.04741798,272.7234494,211,2530,364.8871959,490.5558646,124.8532199,1.613980868,5,193,0,0,1,1,0
495,495,475.7904114,2,108,211.6097867,2498.112357,17.91019944,279.4347938,207,2454,364.9364165,490.2471244,124.9523723,1.613980868,5,193,0,0,1,1,0
496,496,466.4157298,2,109,204.1078485,2548.913339,18.14861691,256.1554092,201,2487,365.4688821,489.6717364,123.5137518,1.613980868,5,193,0,0,1,1,0
497,497,549.129806,2,110,185.7242375,2509.365034,19.89052927,278.6428382,177,2311,366.9378446,491.1631193,123.0699825,1.613980868,5,193,0,0,1,1,0
498,498,517.9994324,2,111,178.0094926,2550.230917,19.31726495,287.9643277,174,2494,367.2135586,491.2087125,123.3607641,1.613980868,5,193,0,0,1,1,0
499,499,628.2927581,2,112,176.4798585,2621.284523,17.08533032,330.6653254,173,2383,365.8365314,490.0027893,122.53832,1.613980868,5,193,0,0,1,1,0
500,500,678.6743601,2,113,181.4341789,2668.023979,14.94059824,360.3940361,181,2717,365.6933849,489.8287637,122.5477576,1.613980868,5,193,0,0,1,1,0
501,501,649.4391818,2,114,175.1133815,2704.53815,16.57607607,370.0412854,172,2700,365.8409065,490.5221333,122.7458021,1.613980868,5,193,0,0,1,1,0
502,502,586.3567401,2,115,168.7865986,2631.14297,14.41504027,320.4547836,162,2286,366.0372342,490.7643115,122.2650551,1.613980868,5,193,0,0,1,1,0
503,503,597.0812288,2,116,179.2370271,2677.644022,17.52386304,289.6532085,175,2677,366.3387005,490.2644353,124.0819924,1.613980868,5,193,0,0,1,1,0
504,504,601.123493,2,117,181.5042412,2570.967513,21.1715124,316.7793815,180,2535,366.003382,489.4186899,124.7641061,1.613980868,5,193,0,0,1,1,0
505,505,639.5189757,2,118,174.674382,2707.26648,16.02214231,303.9248864,172,2621,366.1008151,490.6722406,123.3126184,1.613980868,5,193,0,0,1,1,0
506,506,,2,119,176.5393445,2618.45789,14.52984808,243.6854111,173,2573,366.1008151,490.6722406,123.3126184,1.613980868,5,193,0,0,1,1,0
507,507,,2,120,188.3572673,2649.008589,16.05205228,287.7111576,178,2417,366.260647,490.4326143,123.3098296,1.613980868,5,193,0,0,1,1,0
508,508,,2,121,197.573934,2690.917251,17.90977326,237.5331616,197,2622,366.5004801,489.7935542,123.3056457,1.613980868,5,193,0,0,1,1,0
509,509,,2,122,206.1761042,2718.038797,21.45225781,259.8013736,202,2593,366.3408185,489.473939,123.308433,1.613980868,5,193,0,0,1,1,0
510,510,,2,123,225.287686,2679.828717,22.27642605,278.2405414,207,2429,366.3409645,488.9945892,123.3084317,1.613980868,5,193,0,0,1,1,0
511,511,,2,124,231.4791019,2702.000657,27.61983288,304.0887208,212,2356,366.3410862,488.595131,123.3084307,1.613980868,5,193,0,0,1,1,0
512,512,,2,125,265.8356404,2731.519308,30.2145291,265.547997,241,2495,366.2649989,488.5685769,124.0688399,1.613980868,5,193,0,0,1,1,0
513,513,693.3052757,2,126,275.0035537,2678.807336,40.12975209,310.717789,257,2564,366.6954075,487.7741921,124.7760472,1.613980868,5,193,0,0,1,1,0
514,514,687.8641673,2,127,274.7221469,2665.060235,38.76587582,265.1149044,266,2599,366.4722459,487.9599272,124.310378,1.613980868,5,193,0,0,1,1,0
515,515,618.2053936,2,128,288.8905914,2567.548446,31.30569128,233.1723434,272,2410,366.0804882,488.5003347,123.999146,1.613980868,5,193,0,0,1,1,0
516,516,628.3023641,2,129,304.5085102,2524.238416,37.85088466,274.5164867,295,2440,366.1498117,487.7749299,124.3763406,1.613980868,5,193,0,0,1,1,0
517,517,579.8521888,2,130,264.7529699,2176.215242,40.60843012,337.895551,236,1927,367.0415564,489.5176264,123.6912321,1.613980868,5,193,0,0,1,1,0
518,518,601.5247476,2,131,312.3931425,2384.175137,31.83278379,276.3745642,304,2265,366.4430874,487.451185,124.0811684,1.613980868,5,193,0,0,1,1,0
519,519,547.052136,2,133,296.4631234,2237.008661,38.09420049,264.1430583,296,2159,366.3236451,488.339946,123.7844714,1.613980868,5,193,0,0,1,1,0
520,520,553.8054296,2,134,304.1769075,2336.821512,41.61427985,260.8583514,303,2312,366.0246522,487.9531735,123.9353241,1.613980868,5,193,0,0,1,1,0
521,521,593.1100971,2,135,310.9006082,2414.622126,40.55658495,258.201788,312,2397,365.972156,488.0898293,124.1135681,1.613980868,5,193,0,0,1,1,0
522,522,650.4199601,2,136,309.7707868,2357.167488,40.81082146,291.6574726,277,2024,365.7215701,487.5725192,124.4158123,1.613980868,5,193,0,0,1,1,0
523,523,671.4807788,2,137,294.9596942,2324.833305,43.69275174,286.6033793,298,2305,365.7336337,487.3285913,124.1580419,1.613980868,5,193,0,0,1,1,0
524,524,570.8344114,2,138,278.4726781,2156.843001,37.094622,245.0939125,273,2137,365.7394142,487.534338,124.1435547,1.613980868,5,193,0,0,1,1,0
525,525,382.0225187,2,139,263.605704,1983.620429,31.43471648,176.0428277,260,2007,365.3129469,487.4432798,124.1966545,1.613980868,5,193,0,0,1,1,0
526,526,436.2312437,2,140,271.717504,2067.954,30.51033861,200.5088106,260,2022,364.7138764,486.83918,124.1657607,1.613980868,5,193,0,0,1,1,0
527,527,510.9987523,2,141,268.297956,2146.409288,33.14534405,227.2507076,267,2077,364.8504276,486.3458946,124.2989422,1.613980868,5,193,0,0,1,1,0
528,528,594.9594654,2,145,232.9047864,2285.952208,23.8001857,254.6387617,231,2246,364.2038651,484.2873025,123.9309914,1.613980868,5,193,0,0,1,1,0
529,529,779.0658862,2,146,229.382293,2370.462406,23.61870621,361.1461438,222,2227,364.1255877,484.5855928,123.8330962,1.613980868,5,193,0,0,1,1,0
530,530,706.5835111,2,147,231.7257683,2284.501855,26.52742395,317.4824949,230,2231,364.2472857,484.4213609,123.9090392,1.613980868,5,193,0,0,1,1,0
531,531,665.6865767,2,148,203.3566838,2263.548478,17.34965518,303.1714554,193,1960,364.217932,484.8597205,123.821749,1.613980868,5,193,0,0,1,1,0
532,532,720.7431709,2,149,212.6622127,2336.824123,24.23024056,359.7938517,196,2048,364.1879102,484.5593462,123.7484928,1.613980868,5,193,0,0,1,1,0
533,533,772.3306837,2,150,207.6816929,2327.68625,23.04379789,377.2153393,196,2109,364.0953701,484.0667687,123.5949906,1.613980868,5,193,0,0,1,1,0
534,534,762.0058238,2,151,217.5532302,2334.146406,24.15329964,400.9700494,204,2132,363.9592469,483.4329198,123.9654494,1.613980868,5,193,0,0,1,1,0
535,535,829.8373168,2,152,235.9381643,2447.837179,27.30460158,437.0228748,239,2435,363.6339708,483.4330823,124.4784972,1.613980868,5,193,0,0,1,1,0
536,536,933.2184001,2,153,257.8851065,2415.530885,34.88213434,506.3876582,246,2356,363.6844862,482.7549729,124.1294842,1.613980868,5,193,0,0,1,1,0
537,537,871.2615464,2,154,275.3330354,2390.370808,37.55702595,466.0968055,257,2140,363.5166072,482.0246986,124.1805786,1.613980868,5,193,0,0,1,1,0
538,538,843.1662692,2,155,306.8012022,2368.69521,46.57026417,412.351222,288,2290,362.9724956,481.7952284,124.299795,1.613980868,5,193,0,0,1,1,0
539,539,,2,156,311.8626121,2271.7089,45.08952915,364.9350077,298,2192,362.8927378,481.3957459,124.3011881,1.613980868,5,193,0,0,1,1,0
540,540,,2,157,327.4018059,2282.733625,65.11016491,469.3307335,301,2234,362.8927378,481.3957459,124.3011881,1.613980868,5,193,0,0,1,1,0
541,541,,2,158,305.5956484,2260.064592,27.79561007,179.8687399,307,2261,362.6342052,481.1556669,123.2185741,1.2717937,5,193,0,0,1,1,0
542,542,595.5755488,2,159,332.118644,2177.268166,53.59207256,311.0885501,320,2164,363.0273673,479.81068,124.1320058,1.2717937,5,193,0,0,1,1,0
543,543,525.257712,2,160,338.8361429,2061.674731,51.79767469,255.3032044,323,1973,362.9151019,479.8190691,123.9485091,1.2717937,5,193,0,0,1,1,0
544,544,453.8182357,2,161,301.7960433,1894.532296,56.88662415,274.8252014,307,1864,363.0454067,479.5164501,123.8725396,1.2717937,5,193,0,0,1,1,0
545,545,457.0685819,2,162,318.4615677,1701.135068,70.24544575,309.0400085,305,1822,362.6261613,480.4044871,124.3247114,1.2717937,5,193,0,0,1,1,0
546,546,486.3022128,2,163,338.0372947,1897.675408,59.47750586,262.4848323,302,1860,362.2378627,479.8087766,123.6626833,1.2717937,5,193,0,0,1,1,0
547,547,511.7551284,2,164,326.1959561,1974.41111,65.0962882,241.6271133,294,1888,361.7449496,479.9591959,123.4825078,1.2717937,5,193,0,0,1,1,0
548,548,,2,165,329.7103156,1874.286627,47.65064731,225.5747395,304,1868,361.7449496,479.9591959,123.4825078,1.2717937,5,193,0,0,1,1,0
549,549,,2,166,295.2655686,1862.845658,26.6957283,152.6186966,285,1847,360.9840768,479.9698175,123.1783441,1.2717937,5,193,0,0,1,1,0
550,550,,2,167,300.502748,1902.721935,23.16221544,151.5713969,297,1880,360.9840768,479.9698175,123.1783441,1.2717937,5,193,0,0,1,1,0
551,551,,2,168,301.3622994,1925.921233,25.9937786,150.8232158,284,1823,360.5047513,480.1294548,123.1867091,1.2717937,5,193,0,0,1,1,0
552,552,,2,169,285.1998332,1760.063062,26.70334701,160.3145697,268,1764,360.4249935,479.7299722,123.1881021,1.2717937,5,193,0,0,1,1,0
553,553,,2,170,271.1788894,1813.645242,28.22500697,165.8206166,267,1850,359.7859334,479.8096692,123.199255,1.2717937,5,193,0,0,1,1,0
554,554,,2,171,261.0222854,1792.781015,23.93745428,152.1505529,253,1767,359.546441,479.3302464,123.203436,1.2717937,5,193,0,0,1,1,0
555,555,,2,172,251.6345864,1824.637557,28.22195876,147.8854347,233,1760,359.5377601,478.6983753,122.6238102,1.2717937,5,193,0,0,1,1,0
556,556,,2,173,244.5428811,1854.636305,23.41840749,144.7948308,236,1781,359.3780985,478.3787601,122.6265976,1.2717937,5,193,0,0,1,1,0
557,557,,2,174,221.3587685,1897.326384,21.4339109,131.3448476,218,1885,359.3782445,477.8994103,122.6265963,1.2717937,5,193,0,0,1,1,0
558,558,,2,175,210.6735891,1818.62567,18.42455871,147.9984521,206,1832,359.2187046,477.1803369,122.6293826,1.2717937,5,193,0,0,1,1,0
559,559,,2,176,209.8895007,1910.156114,18.74711988,210.4177236,209,1890,359.2187776,476.940662,122.6293819,1.2717937,5,193,0,0,1,1,0
560,560,,2,177,206.6622719,1949.135434,20.52967513,188.5938339,196,1773,358.9792608,476.5411308,122.6335631,1.2717937,5,193,0,0,1,1,0
561,561,,2,178,195.1949497,1808.091828,17.81749865,136.7025559,191,1766,358.6711925,476.272222,123.4714068,1.2717937,5,193,0,0,1,1,0
562,562,,2,179,184.7310701,1852.986426,17.43761587,168.294444,181,1771,358.6711925,476.272222,123.4714068,1.2717937,5,193,0,0,1,1,0
563,563,,2,180,185.3086204,1815.732664,14.40537558,123.9912577,180,1810,358.6711925,476.272222,123.4714068,1.2717937,5,193,0,0,1,1,0
564,564,,2,181,177.9749328,1930.254256,14.75426062,153.7726545,172,1868,358.2718925,475.9525338,123.4783764,1.2717937,5,193,0,0,1,1,0
565,565,385.3403664,2,182,172.098489,1822.104079,15.16101712,134.4591055,169,1822,358.6182812,475.1787855,122.9135106,1.2717937,5,193,0,0,1,1,0
566,566,371.1328602,2,183,165.3429706,1815.605955,14.10950075,120.8216571,159,1793,358.1015986,475.2506255,123.1721473,1.2717937,5,193,0,0,1,1,0
567,567,,2,184,162.5815929,1842.019824,15.63516174,144.3502137,160,1825,358.3413344,474.9311319,123.1679641,1.2717937,5,193,0,0,1,1,0
568,568,,2,185,158.9434251,1810.985372,13.75371467,161.1851253,155,1743,358.3413344,474.9311319,123.1679641,1.2717937,5,193,0,0,1,1,0
569,569,,2,186,153.8861234,1843.294042,13.29286768,139.7569266,151,1829,358.101769,474.691384,123.1721458,1.2717937,5,193,0,0,1,1,0
570,570,,2,187,149.5708704,1757.229364,11.30873959,154.7432755,145,1635,357.8621305,474.691311,123.176328,1.2717937,5,193,0,0,1,1,0
571,571,,2,188,151.8755828,1820.367278,12.05202341,167.9878764,148,1702,357.6226381,474.2118882,123.180509,1.2717937,5,193,0,0,1,1,0
572,572,,2,189,142.4475762,1741.49516,10.72674318,114.8317176,139,1604,357.4630982,473.4928148,123.1832953,1.2717937,5,193,0,0,1,1,0
573,573,,2,190,141.4455868,1742.779321,10.09100041,165.3345945,139,1583,357.6230275,472.933622,123.1805056,1.2717937,5,193,0,0,1,1,0
574,574,,2,191,138.2462599,1704.666218,10.67323308,165.1757447,136,1624,357.6230275,472.933622,123.1805056,1.2717937,5,193,0,0,1,1,0
575,575,,2,192,134.3762999,1655.402369,9.852090307,169.8750731,134,1582,357.2238004,472.3742589,123.1874746,1.2717937,5,193,0,0,1,1,0
576,576,,2,193,133.9706959,1643.625967,9.22672927,137.7788836,133,1626,357.0640902,472.2144269,123.1902624,1.2717937,5,193,0,0,1,1,0
577,577,,2,194,132.0266337,1760.97204,8.771471608,130.2496182,129,1649,356.9842594,472.0546193,123.191656,1.2717937,5,193,0,0,1,1,0
578,578,,2,195,130.3304443,1782.260348,8.260783061,141.7624125,130,1699,356.9044772,471.7350284,123.1930493,1.2717937,5,193,0,0,1,1,0
579,579,,2,196,127.0308016,1844.660294,8.377954241,170.9146405,127,1762,356.9045746,471.4154619,123.1930484,1.2717937,5,193,0,0,1,1,0
580,580,,2,197,130.1759266,1889.270298,9.957153793,101.9904643,104,1150,356.4253707,471.175641,123.2014123,1.002155136,5,193,0,0,1,1,0
581,581,,2,198,127.58591,1949.975286,8.716640598,126.5419751,102,1226,356.4253707,471.175641,123.2014123,1.002155136,5,193,0,0,1,1,0
582,582,,2,199,125.5680316,1751.484984,8.488093643,108.8761094,103,1208,356.6652768,470.296906,123.1972277,1.002155136,5,193,0,0,1,1,0
583,583,,2,200,127.8061378,1750.766224,7.229621716,109.3225788,98,1253,356.5055665,470.137074,123.2000155,1.002155136,5,193,0,0,1,1,0
584,584,,2,201,125.8605434,1658.694329,8.224885029,105.4964322,103,1040,356.1860243,470.2168683,123.205592,1.002155136,5,193,0,0,1,1,0
585,585,,2,202,125.2209923,1760.788755,6.936646777,119.9585267,100,1047,356.0265087,469.4179033,123.2083781,1.002155136,5,193,0,0,1,1,0
586,586,,2,203,123.5590412,1668.990682,6.786495859,123.4910304,102,1625,356.186511,468.6190356,123.2055878,1.002155136,5,193,0,0,1,1,0
587,587,,2,204,125.7136661,1818.970225,7.655167811,101.4646135,112,1939,355.6273547,468.6188652,123.2153464,1.002155136,5,193,0,0,1,1,0
588,588,,2,205,123.0513774,1743.113869,6.823427391,115.7717076,109,1922,355.7873083,467.9797808,123.2125565,1.002155136,5,193,0,0,1,1,0
589,589,,2,206,123.2552577,1651.195591,7.996638383,134.6859155,109,1941,355.4679607,467.420442,123.2181314,1.002155136,5,193,0,0,1,1,0
590,590,,1,207,118.2017742,1763.966532,7.581319291,105.042918,109,1883,355.5441697,467.0501933,122.3816801,1.002155136,5,193,0,0,1,1,0
591,591,,1,10,160.6636123,3757.457185,13.5738113,327.8310914,160,3657,358.8501833,476.743756,109.9589491,2.048236472,2,172,0,0,1,1,0
592,592,,2,11,154.3107892,3419.517583,13.23267079,301.7892532,154,3412,358.718769,478.7388872,109.5420382,2.048236472,2,172,0,0,1,1,0
593,593,,2,12,149.4335931,3333.656734,11.67477687,279.603358,148,3272,358.5445383,480.6437271,108.8576369,2.048236472,2,172,0,0,1,1,0
594,594,,2,13,146.3877692,3344.763882,10.82359439,250.8173775,145,3333,358.0890457,482.7523909,110.3642058,2.048236472,2,172,0,0,1,1,0
595,595,706.1917604,2,14,147.7939056,3347.158179,11.25595526,205.7327749,143,3204,357.4736543,482.4623561,111.8370252,2.048236472,2,172,0,0,1,1,0
596,596,700.0145103,2,15,143.0519498,3278.081235,10.46299343,194.5535573,139,3084,356.7238844,484.8875988,110.8782789,2.048236472,2,172,0,0,1,1,0
597,597,755.1446281,2,16,147.0497306,3522.095842,10.67035935,223.1599547,145,3455,355.4054493,485.368381,111.4878908,2.048236472,2,172,0,0,1,1,0
598,598,915.728215,2,17,151.7378359,3959.823935,11.97332132,291.8300865,148,3792,354.0407282,485.2683207,112.6328973,2.048236472,2,172,0,0,1,1,0
599,599,783.9141943,2,18,156.4293932,3884.093229,11.78340914,199.4141478,155,3832,352.6253351,485.6196682,113.0989167,2.048236472,2,172,0,0,1,1,0
600,600,794.8439601,2,19,154.8405653,3702.361272,12.15287273,261.589874,154,3703,351.8810116,488.1223393,114.6065046,2.048236472,2,172,0,0,1,1,0
601,601,803.7452267,2,20,155.7385787,3633.294352,12.76631969,285.763003,154,3639,350.7835455,488.9064026,115.629044,2.048236472,2,172,0,0,1,1,0
602,602,636.3229816,2,21,155.7274021,3450.866409,13.66617046,193.9931989,156,3443,351.3649268,490.6440728,118.1004126,2.048236472,2,172,0,0,1,1,0
603,603,646.9886524,2,22,160.1723613,3405.885846,11.91609,199.2645544,161,3413,350.3920425,490.8082527,118.1479767,2.048236472,2,172,0,0,1,1,0
604,604,611.6609209,2,23,159.2564204,3308.481358,12.29587848,202.5683207,156,3244,349.3902278,491.2016483,117.7672158,2.048236472,2,172,0,0,1,1,0
605,605,581.8797508,2,24,155.0658032,3118.104635,12.87018029,201.0960502,153,3100,347.8029294,492.176884,115.878605,2.048236472,2,172,0,0,1,1,0
606,606,750.1560292,2,25,160.0828797,3361.9751,14.07297335,224.4411854,158,3324,347.9176467,492.2728908,115.220019,2.048236472,2,172,0,0,1,1,0
607,607,834.3704992,2,26,160.7943906,3464.962957,13.63427093,240.9914045,160,3450,347.5204194,492.2424453,114.3315118,2.048236472,2,172,0,0,1,1,0
608,608,814.6651295,2,27,161.8776246,3430.559822,14.38571081,260.004333,157,3348,346.563291,492.0870233,114.1292884,2.048236472,2,172,0,0,1,1,0
609,609,684.5839044,2,28,160.7046375,3366.818489,13.67451359,251.1985664,158,3284,345.9889429,491.8157405,113.8250847,2.048236472,2,172,0,0,1,1,0
610,610,669.5543106,2,29,165.7077354,3599.142638,12.70040388,235.0877687,165,3575,346.9612383,492.5632817,116.0885838,2.048236472,2,172,0,0,1,1,0
611,611,844.0339185,2,30,168.3381406,3770.724725,13.51982565,261.61849,165,3670,347.3896736,493.6104348,115.8778068,2.048236472,2,172,0,0,1,1,0
612,612,770.8699149,2,31,151.390761,3416.277108,12.74740696,248.6156185,142,3253,347.5066631,495.3864832,113.1563865,2.048236472,2,172,0,0,1,1,0
613,613,735.206912,2,32,151.6908633,3426.242045,13.10474244,211.8736025,149,3391,348.0439404,494.8146311,114.9173427,2.048236472,2,172,0,0,1,1,0
614,614,736.0811841,2,33,153.1789068,3328.948865,12.19857041,223.1772997,152,3306,348.163193,494.8447533,114.874583,2.048236472,2,172,0,0,1,1,0
615,615,673.6585847,2,34,149.519817,3212.348205,11.13232386,229.3625081,150,3169,348.9236038,495.1431213,115.3935909,2.048236472,2,172,0,0,1,1,0
616,616,639.1442207,2,35,146.3544201,3108.270154,11.28435936,204.0621982,145,3055,349.1496666,495.8080844,115.0971238,2.048236472,2,172,0,0,1,1,0
617,617,605.0984271,2,36,144.103299,3104.427534,11.18825679,225.9615887,140,2899,349.466268,495.8703217,115.5984301,2.048236472,2,172,0,0,1,1,0
618,618,698.5986043,2,37,140.3897924,3120.218593,9.426731943,225.4088138,136,2915,348.8758869,496.5647365,115.3322334,2.048236472,2,172,0,0,1,1,0
619,619,696.3740991,2,38,139.59101,3111.130987,9.903178481,231.1512675,136,2920,348.3788392,497.3498545,114.9506414,2.048236472,2,172,0,0,1,1,0
620,620,651.2772725,2,39,138.1423863,2912.567425,9.535270823,247.7281746,135,2839,348.2019971,498.133397,114.459049,2.048236472,2,172,0,0,1,1,0
621,621,657.8044546,2,40,135.0933739,2927.275001,9.632252549,223.5187971,133,2876,348.205382,499.0326395,114.5512932,2.048236472,2,172,0,0,1,1,0
622,622,622.094643,2,41,140.4748446,2873.670018,9.773653176,204.5317895,138,2835,348.4244712,498.9364632,114.5423923,2.048236472,2,172,0,0,1,1,0
623,623,568.3499482,2,42,146.9368232,2861.166227,12.43024745,160.945088,146,2853,348.668506,498.3035297,114.5007061,2.048236472,2,172,0,0,1,1,0
624,624,502.3638478,2,43,144.8993843,2711.070467,10.3256861,158.6864431,145,2713,348.5847102,499.1824959,114.588882,2.048236472,2,172,0,0,1,1,0
625,625,608.1455655,2,44,150.9652647,2772.386204,12.68037567,199.2717752,147,2667,348.3272808,499.1280855,113.8423382,2.048236472,2,172,0,0,1,1,0
626,626,582.4776807,2,45,156.5282197,2787.632498,12.48527447,205.9272433,154,2774,346.588097,499.5030226,113.9231608,2.048236472,2,172,0,0,1,1,0
627,627,560.7977382,2,46,164.0372819,2771.633942,15.31905609,194.3164468,158,2754,347.2398809,499.0538187,113.8091127,2.048236472,2,172,0,0,1,1,0
628,628,564.9737077,2,47,159.3952596,2776.539956,13.70317723,188.4643536,157,2714,345.3516908,500.4924032,114.4768439,2.048236472,2,172,0,0,1,1,0
629,629,635.8228595,2,48,164.6879523,2816.23213,17.36948207,216.2612208,157,2677,345.5388545,500.3758956,113.2405004,2.048236472,2,172,0,0,1,1,0
630,630,618.3053667,2,49,165.5843193,2834.421314,13.64177228,203.6201496,166,2840,344.5361048,500.8543013,114.1034373,2.048236472,2,172,0,0,1,1,0
631,631,671.990427,2,50,168.3717844,2888.875824,16.64770533,227.9361924,167,2914,344.3134825,500.9103591,113.7437827,2.048236472,2,172,0,0,1,1,0
632,632,784.4052553,2,51,167.4259089,2916.89285,13.9184489,279.0527178,163,2838,344.415084,500.8681502,112.9112039,2.048236472,2,172,0,0,1,1,0
633,633,691.876453,2,52,165.0592773,2861.419987,15.08458943,248.027226,164,2884,344.5760908,501.2066164,112.6544122,2.048236472,2,172,0,0,1,1,0
