"Label","ID","Detection quality","Spot N links","Spot frame","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot position","Spot position","Spot position","Spot radius","Spot track ID","Track N spots","TB","TB to PSM","TB to Somite","checked","other"
"",""," "," "," ","Mean ch0","Mean ch1","Std ch0","Std ch1","X","Y","Z"," "," "," ","Tag","Tag","Tag","Tag","Tag"
"","","","","","(Counts)","(Counts)","(Counts)","(Counts)","(micron)","(micron)","(micron)","(micron)","","","","","","",""
"239","239","","2","39","139.77504894386936","3099.996470582027","10.226101444630942","208.11080132056318","366.3037879363117","475.17500078732286","109.64022214465018","1.8620331561818848","8","188","0","0","1","1","0"
"240","240","","2","40","141.89221977815887","2971.614162009856","10.183672325566352","191.93036342435263","365.75742876808744","474.76490887621594","109.64975851653189","1.8620331561818848","8","188","0","0","1","1","0"
"241","241","","2","41","147.0387298015841","2834.750347609351","11.15884829697274","203.54022335365823","365.75742876808744","474.76490887621594","109.64975851653189","1.8620331561818848","8","188","0","0","1","1","0"
"242","242","","2","42","153.7731893275795","2873.526992155708","12.609376910131834","198.9727717233224","365.75742876808744","474.76490887621594","109.64975851653189","1.8620331561818848","8","188","0","0","1","1","0"
"243","243","","2","43","159.67634688294152","2687.7474883979066","14.100272120952695","182.4532897929534","364.93761949061496","475.0379427834391","109.66406543483198","1.8620331561818848","8","188","0","0","1","1","0"
"244","244","563.0286344593234","2","44","167.29507074138883","2696.056851593096","14.108479073953967","212.80912794256224","364.7969565886972","475.778721074183","109.5528184621949","1.8620331561818848","8","188","0","0","1","1","0"
"245","245","715.3122985564199","2","45","180.38736038297276","2889.5878312731106","16.327723241604872","259.1508639233512","363.786705663107","474.880743655083","110.47994218607744","1.8620331561818848","8","188","0","0","1","1","0"
"246","246","648.8194838450273","2","46","188.40775376605478","2826.8166207640747","17.030480831806216","218.69651272234378","362.617446069523","474.0672115771981","110.76556070790295","1.8620331561818848","8","188","0","0","1","1","0"
"247","247","583.7662112929763","2","47","194.27666267903714","2786.123257643265","18.241039066641704","205.0292670885858","361.8208411619096","474.60919673782354","111.20308654764752","1.8620331561818848","8","188","0","0","1","1","0"
"248","248","620.5147858709054","2","48","201.18867364063894","3026.826921679755","16.660804090869384","216.44998206329475","360.43041692464647","473.85387109696114","111.76354906911368","1.8620331561818848","8","188","0","0","1","1","0"
"249","249","725.5840100677569","2","49","205.52442302662416","3087.3005566420493","17.96060477596156","271.3543566653598","360.157000850756","474.05432263161265","111.57661235382416","1.8620331561818848","8","188","0","0","1","1","0"
"250","250","737.9045400988911","2","50","210.61905187556053","3194.0235419447645","19.394848237825514","264.15542036465666","359.72409025353966","474.46862285528755","111.58752319346728","1.8620331561818848","8","188","0","0","1","1","0"
"251","251","742.779783429686","2","51","203.97231216116379","3228.134206228556","18.018362381950254","263.6658291300256","358.89872612847023","474.0282070433233","110.76882501762944","1.8620331561818848","8","188","0","0","1","1","0"
"252","252","803.9219296315105","2","52","196.80777161739837","3207.9777199603245","17.771294261438623","252.6087381752557","359.7031916019729","475.2026013949642","110.23926977356923","1.8620331561818848","8","188","0","0","1","1","0"
"253","253","738.5089997692841","2","53","199.66189847268916","3114.635121114278","17.123546213643557","232.15171055424554","359.9067044913689","476.06396808819085","112.0128661152311","1.8620331561818848","8","188","0","0","1","1","0"
"254","254","746.9529296202894","2","54","192.83238952081382","3155.862650784992","16.872896563712995","242.5199868018385","359.6082019191517","475.95507214211943","111.83403988736734","1.8620331561818848","8","188","0","0","1","1","0"
"255","255","741.617378981397","2","55","185.64673706996288","3134.1028004576942","17.59665927896887","225.85903035974235","359.3814600239244","476.3187233706135","111.45146508063391","1.8620331561818848","8","188","0","0","1","1","0"
"256","256","744.2117660344713","2","56","177.92550927299627","3088.390017238861","16.363351787580232","228.51921182467856","359.32664203073","476.278791861748","110.67913643870315","1.8620331561818848","8","188","0","0","1","1","0"
"257","257","882.8102760904408","2","57","174.81994155135317","3235.3974128855766","15.889325596406488","222.4176165132954","358.8610386573788","476.526186963994","111.38099735102142","1.8620331561818848","8","188","0","0","1","1","0"
"258","258","781.469611360128","2","58","165.26880707556768","3136.1942211784312","15.427773604666895","218.85646120402708","359.26760485235036","476.30332330871306","111.61315839672255","1.8620331561818848","8","188","0","0","1","1","0"
"259","259","878.8776210886222","2","59","161.4196189445859","3215.803938855216","14.293100621486522","232.50841882407224","359.0318943291337","476.78556324207256","111.63586133613694","1.8620331561818848","8","188","0","0","1","1","0"
"260","260","936.3342453744091","2","60","154.14055797720636","3314.5161620032295","12.645591172102131","227.75255119632178","359.3132309687857","476.8846624123676","111.0939710011495","1.8620331561818848","8","188","0","0","1","1","0"
"261","261","1023.0291605314483","2","61","158.32015418896077","3484.619941573885","13.959311884177698","239.11389844161673","359.3136733443114","477.2772554151568","112.70655567617439","1.8620331561818848","8","188","0","0","1","1","0"
"262","262","","2","62","149.87554139736395","3379.3744387434226","11.493164071176613","240.7844137076231","359.1767193838029","478.37034828683875","112.70894294671072","1.8620331561818848","8","188","0","0","1","1","0"
"263","263","","2","63","150.38042998621137","3246.767726777621","11.541934732008267","228.35777923544748","358.76668988731154","478.9167906745505","112.71609749531193","1.8620331561818848","8","188","0","0","1","1","0"
"264","264","","2","64","150.13385437483686","3197.0842446743964","11.731298084395135","240.3600443187766","358.62981916530646","479.73659992349906","112.71848403954748","1.8620331561818848","8","188","0","0","1","1","0"
"265","265","","2","65","145.15466664558517","3081.6466723496633","10.192954161994376","270.0341776643786","358.9027698435342","480.6931758415694","112.71371785093378","1.8620331561818848","8","188","0","0","1","1","0"
"266","266","","2","66","150.80607432277213","2918.6591489787606","11.66932008021931","243.37908001108167","359.03922437302225","481.239784706288","112.71133493820211","1.8620331561818848","8","188","0","0","1","1","0"
"267","267","","2","67","148.0018055453197","2736.82390111264","11.091267469869127","255.63206935850212","359.03901627676373","481.92299376312155","112.71133675395406","1.8620331561818848","8","188","0","0","1","1","0"
"268","268","","2","68","153.27994003708338","2800.065850477579","11.708703847458333","223.16636785578206","358.9784409280034","482.0118087504486","113.62551750664771","1.8620331561818848","8","188","0","0","1","1","0"
"269","269","612.5863975216292","2","69","158.06720146315598","2713.8287087605568","12.938786319844098","211.10745668947735","358.92605869634076","483.0912167497498","113.73838280778659","1.8620331561818848","8","188","0","0","1","1","0"
"270","270","651.8416455082107","2","70","162.13672331529727","2649.713605132874","12.863111311191053","237.42191833760333","358.63769056958904","483.9789372183417","114.09978860087912","1.8620331561818848","8","188","0","0","1","1","0"
"271","271","657.5196388387895","2","71","166.70793095553856","2613.6065284062433","14.486199694704073","246.77569300731406","358.63817944111565","484.6323682150165","114.18373478995005","1.8620331561818848","8","188","0","0","1","1","0"
"272","272","694.1179226892785","2","72","172.59516905042557","2649.7146097193336","15.409053944568049","248.78499007598458","358.49536313545866","484.73935989666074","114.50613488797822","1.8620331561818848","8","188","0","0","1","1","0"
"273","273","674.8209283761893","2","73","170.62937860395306","2673.3106010358447","15.07086860535081","251.2188658760166","358.7119496798168","484.52200221930894","114.8547695234405","1.8620331561818848","8","188","0","0","1","1","0"
"274","274","802.029319222947","2","74","174.2519016858578","2654.23402528269","15.988208765879143","334.9209880780995","358.6922023781026","485.52905629911595","114.36439730402896","1.8620331561818848","8","188","0","0","1","1","0"
"275","275","787.9855589206862","2","75","170.78266245650184","2550.7467587858096","19.30711014589109","315.2736194173593","358.454707079912","486.7655771499707","114.06182914923235","1.8620331561818848","8","188","0","0","1","1","0"
"276","276","788.7568150942743","2","76","164.1156528654872","2476.7598713069847","18.475863702920353","322.1019724615449","358.4687846260447","487.4275203788456","112.92810768670202","1.8620331561818848","8","188","0","0","1","1","0"
"277","277","697.1112006925625","2","77","165.24425739265922","2427.0127023598475","16.997168445307956","287.15263949619344","358.6281701946002","487.16132148525685","113.43673832246861","1.8620331561818848","8","188","0","0","1","1","0"
"278","278","780.4041937315013","2","78","163.25122164208776","2505.314059304384","14.901641139869223","267.4019925798356","358.2500361690401","487.55208247672806","113.1832488736771","1.8620331561818848","8","188","0","0","1","1","0"
"279","279","841.7576140765677","2","79","158.7318022701563","2512.667481846349","13.880988926510863","304.4689673010466","357.8484838148854","487.4514940306309","113.50991482825897","1.8620331561818848","8","188","0","0","1","1","0"
"280","280","778.3640829044916","2","80","154.74877578169256","2456.6053183368736","12.577978859348798","256.0197893391599","357.8522052707276","487.7169402729508","113.40995208777906","1.8620331561818848","8","188","0","0","1","1","0"
"281","281","754.640638040005","2","81","154.04497780575664","2459.910283339332","14.777151474882762","276.1388003302469","358.1795935071468","487.8841253198322","113.81438818524086","1.8620331561818848","8","188","0","0","1","1","0"
"282","282","810.8092470681489","2","82","151.96153969016942","2481.0331873438413","13.84699374158827","286.0974414786103","358.21541843181035","487.55129639736333","114.15475940222507","1.8620331561818848","8","188","0","0","1","1","0"
"283","283","834.4156682537222","2","83","149.25346684804776","2512.322658948657","12.868853969172592","307.3975781004154","358.1378521151353","487.4912445935278","114.18073852526489","1.8620331561818848","8","188","0","0","1","1","0"
"284","284","808.1958676745887","2","84","149.21627609269188","2491.243766381921","12.966984348727221","323.2292883072163","358.31754712783936","487.4998601758332","114.55486169016186","1.8620331561818848","8","188","0","0","1","1","0"
"285","285","851.2367432227927","2","85","149.2680298527587","2566.850296911626","12.146413091634827","337.4917402415147","358.24883910885967","487.6437465705976","114.2944818160297","1.8620331561818848","8","188","0","0","1","1","0"
"286","286","925.7761500182692","2","86","150.32795766379763","2537.605856556673","13.600389456446813","366.75739095238924","358.4935354463096","487.9192765198268","113.38131226742357","1.8620331561818848","8","188","0","0","1","1","0"
"287","287","880.9665497973621","2","87","156.15329356976963","2550.365457151143","15.397976468876559","328.64562049359535","358.143127973776","487.6596376976799","113.79182223334048","1.8620331561818848","8","188","0","0","1","1","0"
"288","288","851.1077294909117","2","88","159.48926172429555","2483.945043677062","14.84791069411854","329.28771348197284","358.06672936222384","488.015614087223","113.96484975846732","1.8620331561818848","8","188","0","0","1","1","0"
"289","289","863.1263298310463","2","89","161.7259937194792","2495.616553857889","14.982739647727739","306.2724288109916","358.38271134851595","488.38160292742026","114.21337135519533","1.8620331561818848","8","188","0","0","1","1","0"
"290","290","906.5742280353115","2","90","184.33768347563117","2516.2345342761755","19.593986061795338","326.98852078946834","358.52458959020913","489.01922352798124","114.25736030133523","1.8620331561818848","8","188","0","0","1","1","0"
"291","291","840.4174200108005","2","91","190.51495874675987","2424.790023778288","19.590801776919843","280.43330562148356","359.0219819261412","488.5010835291054","114.58214645660783","1.8620331561818848","8","188","0","0","1","1","0"
"292","292","799.0798140154004","2","92","201.74859274337365","2320.2236913267357","21.93000242542291","262.6052579520594","359.3189777684991","489.00231741071184","114.06608829729981","1.8620331561818848","8","188","0","0","1","1","0"
"293","293","773.0965897441858","2","93","214.1913390675127","2348.107951820357","23.098671569091113","248.1049265593224","359.5923392822816","489.3120203790523","114.52259309919293","1.8620331561818848","8","188","0","0","1","1","0"
"294","294","711.6761349471975","2","94","220.7264330847197","2255.9524073227476","23.544597236117195","223.2772803408297","359.3707304266784","489.6786614647817","114.11527435577267","1.8620331561818848","8","188","0","0","1","1","0"
"295","295","737.565484807186","2","95","239.66161751858138","2282.2415545915646","31.705898984670476","232.12588014239103","359.33166519763716","489.8335827475345","114.89528436066136","1.8620331561818848","8","188","0","0","1","1","0"
"296","296","685.2222828374407","2","96","235.1801227897158","2255.674371657498","32.75789493078231","230.49615134831194","359.60732194394745","489.4095127332466","114.5873621945493","1.8620331561818848","8","188","0","0","1","1","0"
"297","297","746.8638537685065","2","97","255.8500759060203","2422.7872267891653","40.09919507510057","294.49970117669693","358.7334842192877","489.10797530064","116.33528029645822","1.8620331561818848","8","188","0","0","1","1","0"
"298","298","719.9744465387002","2","98","267.36745916352805","2452.301072802514","40.06687274516553","266.49502405353223","358.85522507895394","489.0431489252797","116.43160758488504","1.8620331561818848","8","188","0","0","1","1","0"
"299","299","833.649091999523","2","99","265.79336480368937","2396.2046633543155","42.8525972369611","314.9641224101768","358.90762572107144","488.5056576789999","116.15622843894904","1.8620331561818848","8","188","0","0","1","1","0"
"300","300","826.8765847518018","2","100","244.21585843248758","2331.4623942028684","42.16928369522738","377.4239300456807","359.23066388704797","487.30296388173485","116.0792685307346","1.8620331561818848","8","188","0","0","1","1","0"
"301","301","836.0780837384339","2","101","230.8590257691231","2293.5684979759444","35.89665361170323","374.3478812887588","359.388798692869","486.45714710565574","116.30810071136868","1.8620331561818848","8","188","0","0","1","1","0"
"302","302","848.004405139333","2","102","211.44358178784725","2292.9960582743265","36.497772022902446","354.9771904493538","360.1270237701489","485.68079902230437","115.71964191681754","1.8620331561818848","8","188","0","0","1","1","0"
"303","303","822.6082704130785","2","103","223.46670879816043","2278.8160217153722","33.66495103421609","378.96960783686575","359.85052807814094","485.5890414476204","116.37258383312226","1.8620331561818848","8","188","0","0","1","1","0"
"304","304","723.9100615201585","2","105","204.2212569413437","2200.8283041639315","28.326144317302806","354.5961844892846","360.5211226560799","485.17916651015565","116.65381297788737","1.8620331561818848","8","188","0","0","1","1","0"
"305","305","835.7534909641302","2","106","196.46085883891027","2332.7895523363686","24.050965856172795","374.04661744474254","360.17602304630736","485.2415086604863","117.05855660097552","1.8620331561818848","8","188","0","0","1","1","0"
"306","306","844.7232809127165","2","107","192.21142790163375","2364.9216585056133","23.70981892301055","364.17479211425297","360.3419590570294","485.18365702347154","116.78672166274102","1.8620331561818848","8","188","0","0","1","1","0"
"307","307","744.065953428022","2","108","181.40471467335584","2320.882146637085","19.430249114458473","328.44087399831835","360.53895847136704","485.0079104267967","117.0485935573864","1.8620331561818848","8","188","0","0","1","1","0"
"308","308","763.3131046216546","2","109","176.46097925217057","2302.6931203091945","18.47531744241461","338.59193746907425","360.49506044735","484.55133669504505","117.9177665754275","1.8620331561818848","8","188","0","0","1","1","0"
"309","309","794.0018395638967","2","110","167.4245643657343","2317.308350787127","15.668804327861059","349.3424446729977","360.6663270013505","483.7087479445869","118.34243638791006","1.8620331561818848","8","188","0","0","1","1","0"
"310","310","798.8787101864064","2","111","167.25275490796054","2371.2648050611233","15.94351890793095","346.5018605345768","361.15412787140326","483.6936377695232","118.20458714634132","1.8620331561818848","8","188","0","0","1","1","0"
"311","311","793.9099727615511","2","112","166.9835020816542","2400.8126478008153","16.392413803187626","336.939557080724","361.1938365170379","483.6180566422011","118.21807605948246","1.8620331561818848","8","188","0","0","1","1","0"
"312","312","834.7937736679554","2","113","163.98798436160234","2465.8140766927104","15.159107178927556","373.3565468334344","361.08524594128573","482.9576748893056","118.59324562956822","1.8620331561818848","8","188","0","0","1","1","0"
"313","313","815.0752234589728","2","114","166.0430377674585","2389.0988045341023","16.072529450693683","359.2218539245748","360.9966342976385","483.3936928980144","118.35088643177663","1.8620331561818848","8","188","0","0","1","1","0"
"314","314","851.1104183069136","2","115","164.7135702208257","2465.162878916488","15.8821496292093","378.36477634799263","360.8950341357642","483.48464529152074","118.53687001176789","1.8620331561818848","8","188","0","0","1","1","0"
"315","315","854.4084584080698","2","116","178.68243736013713","2511.855721847638","20.244458862746306","386.7097756229493","360.9336147934712","483.47201367543363","118.75334489574897","1.8620331561818848","8","188","0","0","1","1","0"
"316","316","850.8245522198935","2","117","186.7249145208493","2457.1573801697928","22.537842719410722","360.8584704029764","361.2713780718628","483.3492486455299","118.8302375478928","1.8620331561818848","8","188","0","0","1","1","0"
"317","317","781.1612752319762","2","118","206.46760014850912","2413.1049663030904","27.632377551493803","333.63759022009947","361.2019536637088","483.4252119746898","118.50795067300083","1.8620331561818848","8","188","0","0","1","1","0"
"318","318","804.8777966361673","2","119","224.40925160222764","2454.832395989315","31.106588896624782","354.08054889343543","360.99794659926573","483.0204085661584","118.80460693624947","1.8620331561818848","8","188","0","0","1","1","0"
"319","319","799.9095795764623","2","120","246.13792457450606","2442.4193710606805","36.176039668574646","340.87596604643977","361.40928970699997","482.94379944714535","119.00320784993849","1.8620331561818848","8","188","0","0","1","1","0"
"320","320","736.9537052110254","2","121","265.53002540041757","2423.5120196636426","41.03255262991038","324.0757484496","361.4558464575206","482.84745041994296","118.71991527360241","1.8620331561818848","8","188","0","0","1","1","0"
"321","321","719.529162828533","2","122","306.139057234262","2326.802901015176","52.920297937585616","313.0859417943013","361.406799370871","483.01123050191495","118.82579424169009","1.8620331561818848","8","188","0","0","1","1","0"
"322","322","799.543332345611","2","123","334.15430624858027","2374.346942708104","54.237929166504145","337.39762901890913","361.51195531390096","482.8176924593056","118.92686202032083","1.8620331561818848","8","188","0","0","1","1","0"
"323","323","779.0917146175705","2","124","371.8888665986287","2386.517152197519","77.20456125357366","337.55761290896334","361.49538056812594","482.504247362912","119.65659903803233","1.8620331561818848","8","188","0","0","1","1","0"
"324","324","760.9891020565783","2","125","400.01581497697754","2279.4064857032395","79.70905238862538","343.81931466618585","361.5219189792472","483.045700457718","118.88079170041581","1.8620331561818848","8","188","0","0","1","1","0"
"325","325","667.1722496448234","2","126","416.3313270235339","2170.1517424562408","86.04560508314106","306.240661029576","361.7358807477595","482.96058486482747","118.76127644691552","1.8620331561818848","8","188","0","0","1","1","0"
"326","326","732.1363611046413","2","127","417.8559234790183","2139.4291667273255","97.67407249742669","357.5764476002728","361.771267785822","482.9279390329567","117.78354466579378","1.8620331561818848","8","188","0","0","1","1","0"
"327","327","688.6444963679018","2","128","447.11726696821177","2107.4830743190546","92.59407006084659","312.1894310682642","361.51934100848297","482.6517572599637","118.28503303035151","1.8620331561818848","8","188","0","0","1","1","0"
"328","328","722.7388444963461","2","129","466.3251775634851","2141.522431637165","94.45594835311184","313.1498587009155","361.3730111015011","482.71685347791384","118.08333241621561","1.8620331561818848","8","188","0","0","1","1","0"
"329","329","655.2909573114979","2","130","473.52864047854365","2083.274580972288","97.21508092839471","289.7084473630342","361.7120079886685","482.64941159591274","118.26140489150555","1.8620331561818848","8","188","0","0","1","1","0"
"330","330","683.6471484503251","2","131","479.3306945531982","2053.740184780874","98.89011412635152","294.02433853134175","361.85208599062764","482.75953350443285","118.10569202164807","1.8620331561818848","8","188","0","0","1","1","0"
"331","331","751.896241261748","2","133","442.5000018861613","2085.635831087698","93.08658803785666","317.5920815447318","361.6753975006875","482.37497363407374","118.69834754478107","1.8620331561818848","8","188","0","0","1","1","0"
"332","332","733.8395151769611","2","134","441.98050218683903","2041.9835055306007","90.98928516660223","301.7046711877436","361.63304840927907","482.3290208702721","118.34368349623394","1.8620331561818848","8","188","0","0","1","1","0"
"333","333","632.7875019646985","2","135","415.06184165363857","1984.8052529125948","79.67108913717267","264.34826493066146","361.8381194681191","482.50146174341273","118.19210790523756","1.8620331561818848","8","188","0","0","1","1","0"
"334","334","","2","136","423.04025307222975","2111.283207715187","67.85751593105635","220.83724560747504","361.578917019212","481.9151567324593","118.9471677421446","1.5388703770098222","8","188","0","0","1","1","0"
"335","335","","2","137","422.4353263118111","2063.734336516935","69.90874159194973","226.04946094959","361.578917019212","481.9151567324593","118.9471677421446","1.5388703770098222","8","188","0","0","1","1","0"
"336","336","","2","138","400.6461869601267","1995.6140795407498","57.8452888921951","214.9168964881262","361.578917019212","481.9151567324593","118.9471677421446","1.5388703770098222","8","188","0","0","1","1","0"
"337","337","","2","139","381.63963577163685","1965.2241186626652","63.373169450286944","221.0116345454855","361.3506551882533","481.8554252264743","120.08691277240716","1.5388703770098222","8","188","0","0","1","1","0"
"338","338","","2","140","376.00321144816843","2080.548185346311","57.94076380022302","224.36788036878306","361.3506551882533","481.8554252264743","120.08691277240716","1.5388703770098222","8","188","0","0","1","1","0"
"339","339","","2","141","362.1839632558197","2110.658879987955","51.588377842512116","235.71419642113386","361.4875675295101","480.89897416615906","120.0845258650212","1.5388703770098222","8","188","0","0","1","1","0"
"340","340","","2","145","305.51346263020196","2148.9707494854756","41.28015319634513","240.01736175443932","361.3515708117908","478.8493053764067","120.08690478309859","1.5388703770098222","8","188","0","0","1","1","0"
"341","341","","2","146","288.9805994415089","2097.58331816984","34.82595749681209","212.29841335591541","361.07845365655623","478.43929670380317","120.09167242431387","1.5388703770098222","8","188","0","0","1","1","0"
"342","342","","2","147","291.8133353019141","2121.270873118188","37.47671881881349","243.5051959829137","361.21515790155445","478.16605470032147","120.08928733267986","1.5388703770098222","8","188","0","0","1","1","0"
"343","343","","2","148","280.49272397449545","2100.792347987555","39.10419805417989","219.17724806389896","361.21515790155445","478.16605470032147","120.08928733267986","1.5388703770098222","8","188","0","0","1","1","0"
"344","344","","2","149","279.78181880080757","2087.357387946284","38.71917921209911","209.3256657027675","360.9419158885648","478.16597146181806","120.0940560633463","1.5388703770098222","8","188","0","0","1","1","0"
"345","345","","2","150","261.4751007546536","1996.0696386289765","34.238602114733304","187.24340321731606","360.6687987333302","477.7559627892145","120.09882370456157","1.5388703770098222","8","188","0","0","1","1","0"
"346","346","","2","151","263.7576881755831","2035.4484382985006","35.89446589372116","205.04105018875853","360.66909006809215","476.79947010964753","120.09882116250886","1.5388703770098222","8","188","0","0","1","1","0"
"347","347","","2","152","270.20763565209944","2103.0986500039885","33.83849058482774","225.21688415279732","360.12243956510594","477.3458708781076","120.10836007644328","1.5388703770098222","8","188","0","0","1","1","0"
"348","348","","2","153","248.92958293613202","2026.7828615020403","26.32482450692387","203.98085537518352","359.849364029123","476.7992203941373","120.11312735450817","1.5388703770098222","8","188","0","0","1","1","0"
"349","349","","2","154","261.5369853661865","2054.4457310763714","29.101784979736397","208.01611020634934","359.3133283725326","476.85580727955045","120.122482315805","1.5388703770098222","8","188","0","0","1","1","0"
"350","350","","2","155","238.3339779386799","1957.3390807670964","28.35982155974212","220.40807555164014","359.3133283725326","476.85580727955045","120.122482315805","1.5388703770098222","8","188","0","0","1","1","0"
"351","351","","2","156","237.5608565651923","1910.3649596602756","25.86061441451595","188.6128422307112","358.9939321502984","476.4562517582456","120.12805761028424","1.5388703770098222","8","188","0","0","1","1","0"
"352","352","","2","157","233.55818814607866","1862.0593890909759","26.179727381566902","173.0979938601898","358.5946077872835","476.216455177285","120.13502741844445","1.5388703770098222","8","188","0","0","1","1","0"
"353","353","","2","158","244.99278944945618","1989.5362165480124","32.449397226613165","238.3208510118061","358.5832798672161","476.10040200567175","119.30339623868274","1.5388703770098222","8","188","0","0","1","1","0"
"354","354","","2","159","230.29734299052274","1948.7439622580985","30.211341997974174","174.2646945598782","358.5835962081046","475.0618107229899","119.3033934784381","1.2717937000081174","8","188","0","0","1","1","0"
"355","355","","2","160","225.78053143988708","1852.0606041741366","22.631257953249875","190.7760499589178","358.42376426045774","475.30143696654903","119.30618229347353","1.2717937000081174","8","188","0","0","1","1","0"
"356","356","","2","161","205.46793920211815","1840.4654664142574","22.39107271786504","166.1275863148556","358.5037410690674","474.981894751946","119.30478735513954","1.2717937000081174","8","188","0","0","1","1","0"
"357","357","","2","162","219.57016092047468","1882.0799858210387","21.467310628197176","168.1256081687221","358.0242695600414","475.620881845494","119.31315358791932","1.2717937000081174","8","188","0","0","1","1","0"
"358","358","","2","163","206.34360901639985","1847.142832489266","20.018437184679954","135.34227646567604","357.78475281075885","475.2213506581037","119.3173347933706","1.2717937000081174","8","188","0","0","1","1","0"
"359","359","","2","164","188.7573732393091","1802.9788264192223","18.99804577963369","171.4687689641066","357.94458475840565","474.98172441454454","119.31454597833518","1.2717937000081174","8","188","0","0","1","1","0"
"360","360","","2","165","187.28424698818392","1795.5467167483216","18.302675434052368","233.28633463766738","358.02470757050236","474.18283237716537","119.3131497660421","1.2717937000081174","8","188","0","0","1","1","0"
"361","361","","2","166","184.3474216699772","1842.9639548465382","17.32742144883992","261.46166968087897","357.865240631573","473.22408406378395","119.31593539617987","1.2717937000081174","8","188","0","0","1","1","0"
"362","362","","2","167","179.82331590506593","1771.606989807832","17.22698192219311","259.6914524870939","357.4657459311566","473.5435289427289","119.32290669062566","1.2717937000081174","8","188","0","0","1","1","0"
"363","363","","2","168","181.70278267951176","1959.1018719709382","15.261608466004564","195.67176598717745","357.23775177325734","472.58906102672495","120.76658139336662","1.2717937000081174","8","188","0","0","1","1","0"
"364","364","","2","169","170.33566918143993","1894.1732788740683","14.16929504265683","189.6794061376638","357.07804149518296","472.4292290846372","120.76936914676949","1.2717937000081174","8","188","0","0","1","1","0"
"365","365","","2","170","164.33825579654882","1937.5614845641296","12.998750034390657","199.23991667857507","356.91835555102307","472.1895055054201","120.77215668784586","1.2717937000081174","8","188","0","0","1","1","0"
"366","366","","2","171","161.7238212034845","1899.8645099246096","13.323002286974322","218.42188820515187","356.99828369180375","472.0297465650758","120.77076217416489","1.2717937000081174","8","188","0","0","1","1","0"
"367","367","","2","172","164.87406902398504","2069.604436496235","12.137270689859806","213.96608638594466","356.91879356148405","470.7514560370914","120.77215286596866","1.2717937000081174","8","188","0","0","1","1","0"
"368","368","","2","173","154.70937237229418","2044.609622607175","11.324051644476512","195.33108409728246","356.679301146116","470.27203321257167","120.77633385909344","1.2717937000081174","8","188","0","0","1","1","0"
"369","369","","2","174","150.16047067859552","2006.1103610778578","11.660360872565759","251.29269168327005","356.679301146116","470.27203321257167","120.77633385909344","1.2717937000081174","8","188","0","0","1","1","0"
"370","370","","2","175","147.9835658080512","2139.569786778998","11.521318501833706","232.25205939378026","356.59973801405283","469.2334175959753","120.77772518787674","1.2717937000081174","8","188","0","0","1","1","0"
"371","371","","2","176","147.3048013469427","2141.5529251367593","10.66228556833746","222.23281156783148","356.3678786584447","468.5584212614349","121.46296459645013","1.2717937000081174","8","188","0","0","1","1","0"
"372","372","","2","177","142.77750800962772","2073.0169511979398","10.465341293409491","186.22266697310607","356.44790413488334","468.07909577257317","121.46156923346311","1.2717937000081174","8","188","0","0","1","1","0"
"373","373","","2","178","137.82386050992199","2024.4794173331538","8.869885163663293","208.70891674454762","355.96870029891676","467.83927485769806","121.46993313065127","1.2717937000081174","8","188","0","0","1","1","0"
"374","374","","2","179","133.28385813182956","1958.1148533990597","8.671590704072464","162.25265143439577","355.96870029891676","467.83927485769806","121.46993313065127","1.2717937000081174","8","188","0","0","1","1","0"
"375","375","","2","180","133.44299307539967","1971.2312949760562","8.907768594550552","182.9319975975137","356.0488474449279","466.9604911831895","121.4685367060317","1.2717937000081174","8","188","0","0","1","1","0"
"376","376","","2","181","130.55439981129965","1908.1636830850985","8.412010442658914","177.6999528226549","356.0488474449279","466.9604911831895","121.4685367060317","1.2717937000081174","8","188","0","0","1","1","0"
"377","377","","2","182","129.72554018113064","1904.3452287756108","7.6283291095310455","191.55924298481227","356.0488474449279","466.9604911831895","121.4685367060317","1.2717937000081174","8","188","0","0","1","1","0"
"378","378","","2","183","129.8507763716869","1922.6718005834846","8.255889141956455","209.76838981829718","356.1289459231101","466.24149078293965","121.46714070606515","1.2717937000081174","8","188","0","0","1","1","0"
"379","379","","2","184","126.64195910117444","1833.2826700578005","7.75502100395567","156.43348254872237","356.0491637858164","465.92189990050764","121.46853394578706","1.2717937000081174","8","188","0","0","1","1","0"
"380","380","","2","185","127.1979186644679","1908.2137204924873","7.071129816144721","176.9578352535043","356.0491637858164","465.92189990050764","121.46853394578706","1.2717937000081174","8","188","0","0","1","1","0"
"381","381","","2","186","126.3344448651434","1914.860992072233","7.801803115560696","179.18910146768317","356.0491637858164","465.92189990050764","121.46853394578706","1.2717937000081174","8","188","0","0","1","1","0"
"382","382","","2","187","126.04217785414421","1843.894172177037","7.024480356442302","166.96008537611908","355.9693329806937","465.7620922923344","121.46992761016199","1.2717937000081174","8","188","0","0","1","1","0"
"383","383","","2","188","124.52618626600959","1852.0297272581836","6.969134758925879","128.63543544437746","355.80976870610635","465.1229105274704","121.47271408960579","1.2717937000081174","8","188","0","0","1","1","0"
