"Label","ID","Link cost","Link displacement","Link target IDs","Link target IDs","Link velocity","Checked","TBto SOM25","TBtoPSM","TBtoPSMd","TBtoSom","TBtoTB"
"",""," "," ","Source spot id","Target spot id"," ","Tag","Tag","Tag","Tag","TB","Tag"
"","","","(micron)","","","(micron/frame)","","","","","",""
"5631 ? 5632","5615","","1.5478080179417677","5631.0","5632.0","1.5478080179417677","1","0","1","1","0","0"
"5632 ? 5633","5616","","0.0","5632.0","5633.0","0.0","1","0","1","1","0","0"
"5633 ? 5634","5617","","0.0","5633.0","5634.0","0.0","1","0","1","1","0","0"
"5634 ? 5635","5618","","1.9509878500354523","5634.0","5635.0","1.9509878500354523","1","0","1","1","0","0"
"5635 ? 5636","5619","","0.0","5635.0","5636.0","0.0","1","0","1","1","0","0"
"5636 ? 5637","5620","","0.8934486324613048","5636.0","5637.0","0.8934486324613048","1","0","1","1","0","0"
"5637 ? 5638","5621","","0.0","5637.0","5638.0","0.0","1","0","1","1","0","0"
"5638 ? 5639","5622","","2.2098449202985333","5638.0","5639.0","2.2098449202985333","1","0","1","1","0","0"
"5639 ? 5640","5623","","1.7637542328894944","5639.0","5640.0","1.7637542328894944","1","0","1","1","0","0"
"5640 ? 5641","5624","","1.1311713086982997","5640.0","5641.0","1.1311713086982997","1","0","1","1","0","0"
"5641 ? 5642","5625","","2.0840877175190085","5641.0","5642.0","2.0840877175190085","1","0","1","1","0","0"
"5642 ? 5643","5626","","0.7661258818230697","5642.0","5643.0","0.7661258818230697","1","0","1","1","0","0"
"5643 ? 5644","5627","","0.7268108282898612","5643.0","5644.0","0.7268108282898612","1","0","1","1","0","0"
"5644 ? 5645","5628","","4.552515076826457","5644.0","5645.0","4.552515076826457","1","0","1","1","0","0"
"5644 ? 5646","5629","","2.504410262017597","5644.0","5646.0","2.504410262017597","1","0","1","1","0","0"
"5645 ? 5647","5630","","1.242538442523925","5645.0","5647.0","1.242538442523925","1","0","1","1","0","0"
"5647 ? 5648","5631","","2.988872576390904","5647.0","5648.0","2.988872576390904","1","0","1","1","0","0"
"5648 ? 5649","5632","","0.7268108282897582","5648.0","5649.0","0.7268108282897582","1","0","1","1","0","0"
"5649 ? 5650","5633","","2.4130966025502762","5649.0","5650.0","2.4130966025502762","1","0","1","1","0","0"
"5650 ? 5651","5634","","0.4467243162306531","5650.0","5651.0","0.4467243162306531","1","0","1","1","0","0"
"5651 ? 5652","5635","","1.1049224601492664","5651.0","5652.0","1.1049224601492664","1","0","1","1","0","0"
"5652 ? 5653","5636","","0.541732806279638","5652.0","5653.0","0.541732806279638","1","0","1","1","0","0"
"5653 ? 5654","5637","","0.0","5653.0","5654.0","0.0","1","0","1","1","0","0"
"5654 ? 5655","5638","","1.365549672166477","5654.0","5655.0","1.365549672166477","1","0","1","1","0","0"
"5655 ? 5656","5639","","0.0","5655.0","5656.0","0.0","1","0","1","1","0","0"
"5656 ? 5657","5640","","1.539233617599213","5656.0","5657.0","1.539233617599213","1","0","1","1","0","0"
"5657 ? 5658","5641","","0.5417328062796207","5657.0","5658.0","0.5417328062796207","1","0","1","1","0","0"
"5658 ? 5659","5642","","0.6762673253900396","5658.0","5659.0","0.6762673253900396","1","0","1","1","0","0"
"5659 ? 5660","5643","","1.4171124019116883","5659.0","5660.0","1.4171124019116883","1","0","1","1","0","0"
"5660 ? 5661","5644","","1.037669794571349","5660.0","5661.0","1.037669794571349","1","0","1","1","0","0"
"5661 ? 5662","5645","","0.6129007054584886","5661.0","5662.0","0.6129007054584886","1","0","1","1","0","0"
"5662 ? 5663","5646","","1.4215224073745563","5662.0","5663.0","1.4215224073745563","1","0","1","1","0","0"
"5663 ? 5664","5647","","1.2935276417456203","5663.0","5664.0","1.2935276417456203","1","0","1","1","0","0"
"5664 ? 5665","5648","","1.9307684176135507","5664.0","5665.0","1.9307684176135507","1","0","1","1","0","0"
"5665 ? 5666","5649","","1.152950299646392","5665.0","5666.0","1.152950299646392","1","0","1","1","0","0"
"5666 ? 5667","5650","","1.2382464143534264","5666.0","5667.0","1.2382464143534264","1","0","1","1","0","0"
"5667 ? 5668","5651","","1.5247456602380254","5667.0","5668.0","1.5247456602380254","1","0","1","1","0","0"
"5668 ? 5669","5652","","1.3046653646500777","5668.0","5669.0","1.3046653646500777","1","0","1","1","0","0"
"5669 ? 5670","5653","","0.5417328062796374","5669.0","5670.0","0.5417328062796374","1","0","1","1","0","0"
"5670 ? 5671","5654","","1.1967268840424539","5670.0","5671.0","1.1967268840424539","1","0","1","1","0","0"
"5671 ? 5672","5655","","1.2113513804830442","5671.0","5672.0","1.2113513804830442","1","0","1","1","0","0"
"5672 ? 5673","5656","","0.0","5672.0","5673.0","0.0","1","0","1","1","0","0"
"5673 ? 5674","5657","","1.0221394146115412","5673.0","5674.0","1.0221394146115412","1","0","1","1","0","0"
"5674 ? 5675","5658","","1.387512984840647","5674.0","5675.0","1.387512984840647","1","0","1","1","0","0"
"5999 ? 5998","5831","","2.273230962752531","5999.0","5998.0","1.1366154813762654","0","0","1","1","0","0"
"5990 ? 5989","5840","","3.0651081016809805","5990.0","5989.0","1.0217027005603267","0","0","1","1","0","0"
"6957 ? 6956","5848","","0.6852132828633839","6957.0","6956.0","0.34260664143169195","0","0","1","1","0","0"
"5895 ? 5887","5868","","0.7582904053417537","5895.0","5887.0","0.7582904053417537","1","0","1","1","0","0"
"5896 ? 5895","5869","","0.7714208197313454","5896.0","5895.0","0.7714208197313454","1","0","1","1","0","0"
"5897 ? 5896","5870","","0.197540629747335","5897.0","5896.0","0.197540629747335","1","0","1","1","0","0"
"5898 ? 5897","5871","","0.44720162069807873","5898.0","5897.0","0.44720162069807873","1","0","1","1","0","0"
"5899 ? 5898","5872","","0.2518158814522885","5899.0","5898.0","0.2518158814522885","1","0","1","1","0","0"
"5900 ? 5899","5873","","0.19754062974737943","5900.0","5899.0","0.19754062974737943","1","0","1","1","0","0"
"5901 ? 5900","5874","","0.06984115942711097","5901.0","5900.0","0.06984115942711097","1","0","1","1","0","0"
"5902 ? 5901","5875","","0.2208571382166096","5902.0","5901.0","0.2208571382166096","1","0","1","1","0","0"
"5903 ? 5902","5876","","0.5297411463635745","5903.0","5902.0","0.5297411463635745","1","0","1","1","0","0"
"5904 ? 5903","5877","","0.44606453202667884","5904.0","5903.0","0.44606453202667884","1","0","1","1","0","0"
"5905 ? 5904","5878","","0.9389678213213564","5905.0","5904.0","0.9389678213213564","1","0","1","1","0","0"
"5906 ? 5905","5879","","0.0","5906.0","5905.0","0.0","1","0","1","1","0","0"
"5908 ? 5907","5880","","1.0504589719275208","5908.0","5907.0","1.0504589719275208","1","0","1","1","0","0"
"5909 ? 5908","5881","","0.39508125949465955","5909.0","5908.0","0.39508125949465955","1","0","1","1","0","0"
"5910 ? 5909","5882","","0.1561695801064098","5910.0","5909.0","0.1561695801064098","1","0","1","1","0","0"
"5911 ? 5910","5883","","0.4417142764331263","5911.0","5910.0","0.4417142764331263","1","0","1","1","0","0"
"5913 ? 5912","5884","","0.9370174806384902","5913.0","5912.0","0.3123391602128301","0","0","1","1","0","0"
"6177 ? 6176","5885","","0.14873293343467187","6177.0","6176.0","0.04957764447822396","1","0","1","1","0","0"
"5914 ? 5913","5886","","0.5630774287413309","5914.0","5913.0","0.5630774287413309","1","0","1","1","0","0"
"5915 ? 5914","5887","","0.5630774287413738","5915.0","5914.0","0.5630774287413738","1","0","1","1","0","0"
"5916 ? 5915","5888","","0.2518158814522885","5916.0","5915.0","0.2518158814522885","1","0","1","1","0","0"
"5917 ? 5916","5889","","0.0","5917.0","5916.0","0.0","1","0","1","1","0","0"
"5918 ? 5917","5890","","0.0","5918.0","5917.0","0.0","1","0","1","1","0","0"
"5919 ? 5918","5891","","0.7963117363921638","5919.0","5918.0","0.7963117363921638","1","0","1","1","0","0"
"5920 ? 5919","5892","","0.3492057971355232","5920.0","5919.0","0.3492057971355232","1","0","1","1","0","0"
"5921 ? 5920","5893","","1.0636147083069194","5921.0","5920.0","1.0636147083069194","1","0","1","1","0","0"
"5922 ? 5921","5894","","0.0","5922.0","5921.0","0.0","1","0","1","1","0","0"
"5923 ? 5922","5895","","0.8144808817993732","5923.0","5922.0","0.8144808817993732","1","0","1","1","0","0"
"5924 ? 5923","5896","","0.0","5924.0","5923.0","0.0","1","0","1","1","0","0"
"5925 ? 5924","5897","","0.0","5925.0","5924.0","0.0","1","0","1","1","0","0"
"5926 ? 5925","5898","","0.0","5926.0","5925.0","0.0","1","0","1","1","0","0"
"5927 ? 5926","5899","","0.613313647334186","5927.0","5926.0","0.613313647334186","1","0","1","1","0","0"
"5928 ? 5927","5900","","0.8101697981007119","5928.0","5927.0","0.8101697981007119","1","0","1","1","0","0"
"5929 ? 5928","5901","","0.3926238818347583","5929.0","5928.0","0.3926238818347583","1","0","1","1","0","0"
"5930 ? 5929","5902","","0.0","5930.0","5929.0","0.0","1","0","1","1","0","0"
"5931 ? 5930","5903","","1.408612312432104","5931.0","5930.0","1.408612312432104","1","0","1","1","0","0"
"5932 ? 5931","5904","","0.0","5932.0","5931.0","0.0","1","0","1","1","0","0"
"5933 ? 5932","5905","","0.4940246448597731","5933.0","5932.0","0.4940246448597731","1","0","1","1","0","0"
"5934 ? 5933","5906","","0.3561214347707769","5934.0","5933.0","0.3561214347707769","1","0","1","1","0","0"
"5935 ? 5934","5907","","0.3492057971355603","5935.0","5934.0","0.3492057971355603","1","0","1","1","0","0"
"5936 ? 5935","5908","","0.4938515743683044","5936.0","5935.0","0.4938515743683044","1","0","1","1","0","0"
"5937 ? 5936","5909","","0.0","5937.0","5936.0","0.0","1","0","1","1","0","0"
"5938 ? 5937","5910","","0.8409989267340658","5938.0","5937.0","0.8409989267340658","1","0","1","1","0","0"
"5939 ? 5938","5911","","0.6246783204257053","5939.0","5938.0","0.6246783204257053","1","0","1","1","0","0"
"5941 ? 5940","5912","","0.4938515743684046","5941.0","5940.0","0.4938515743684046","1","0","1","1","0","0"
"5942 ? 5941","5913","","0.7291631113566331","5942.0","5941.0","0.7291631113566331","1","0","1","1","0","0"
"5943 ? 5942","5914","","0.0","5943.0","5942.0","0.0","1","0","1","1","0","0"
"5940 ? 5939","5915","","0.13968231885421142","5940.0","5939.0","0.06984115942710571","0","0","1","1","0","0"
"5945 ? 5944","5916","","0.0","5945.0","5944.0","0.0","1","0","1","1","0","0"
"5944 ? 5943","5917","","0.39508125949469014","5944.0","5943.0","0.19754062974734507","0","0","1","1","0","0"
"5947 ? 5946","5918","","0.35612143477077846","5947.0","5946.0","0.35612143477077846","1","0","1","1","0","0"
"5948 ? 5947","5919","","0.5084513154241369","5948.0","5947.0","0.5084513154241369","1","0","1","1","0","0"
"5949 ? 5948","5920","","0.28796247733357394","5949.0","5948.0","0.28796247733357394","1","0","1","1","0","0"
"5950 ? 5949","5921","","0.25181588145229045","5950.0","5949.0","0.25181588145229045","1","0","1","1","0","0"
"5951 ? 5950","5922","","0.5036317629046113","5951.0","5950.0","0.5036317629046113","1","0","1","1","0","0"
"5952 ? 5951","5923","","0.655127636235666","5952.0","5951.0","0.655127636235666","1","0","1","1","0","0"
"5953 ? 5952","5924","","0.8085403431409683","5953.0","5952.0","0.8085403431409683","1","0","1","1","0","0"
"5954 ? 5953","5925","","0.3840742824236028","5954.0","5953.0","0.3840742824236028","1","0","1","1","0","0"
"5955 ? 5954","5926","","0.6312031086774289","5955.0","5954.0","0.6312031086774289","1","0","1","1","0","0"
"5956 ? 5955","5927","","1.1292423047256406","5956.0","5955.0","1.1292423047256406","1","0","1","1","0","0"
"5957 ? 5956","5928","","0.4938515743683666","5957.0","5956.0","0.4938515743683666","1","0","1","1","0","0"
"5958 ? 5957","5929","","0.585963971424683","5958.0","5957.0","0.585963971424683","1","0","1","1","0","0"
"5959 ? 5958","5930","","0.414339097725389","5959.0","5958.0","0.414339097725389","1","0","1","1","0","0"
"5960 ? 5959","5931","","0.46324519412495524","5960.0","5959.0","0.46324519412495524","1","0","1","1","0","0"
"5961 ? 5960","5932","","0.8064684041341467","5961.0","5960.0","0.8064684041341467","1","0","1","1","0","0"
"5962 ? 5961","5933","","0.655127636235666","5962.0","5961.0","0.655127636235666","1","0","1","1","0","0"
