"Label","ID","Detection quality","Spot N links","Spot frame","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot median intensity","Spot median intensity","Spot position","Spot position","Spot position","Spot radius","Spot sum intensity","Spot sum intensity","Spot track ID","Track N spots"
"",""," "," "," ","Mean ch0","Mean ch1","Std ch0","Std ch1","Median ch0","Median ch1","X","Y","Z"," ","Median ch0","Median ch1"," "," "
"","","","","","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(micron)","(micron)","(micron)","(micron)","(Counts)","(Counts)","",""
"1631","1631","317.6161971466632","2","157","238.44267355576923","2065.4909405971016","22.1968395580973","173.4696783892693","239.0","2093.0","355.00510029992904","457.87591050538754","129.33096109064974","1.63507990826558","74719.0","646308.0","20","168"
"1632","1632","304.4867766290042","2","158","237.83497870868132","2080.9344700823985","23.821128937305513","164.96295220182301","237.0","2085.0","355.06079163232755","457.29633010292724","128.97138147961707","1.63507990826558","74149.0","647301.0","20","168"
"1633","1633","227.4381489385505","2","159","238.20174893291542","2024.9946908164645","26.359927275062567","142.88547661555157","241.0","2028.0","355.00941945428366","457.0889210310725","128.41590045174644","1.63507990826558","77786.0","657812.0","20","168"
"1634","1634","243.9978997605454","2","160","231.64065412129725","2078.791944956113","23.665099641344984","165.38096127134517","238.0","2155.0","355.1711810174351","456.4120656544444","128.65485383700258","1.63507990826558","70059.0","626183.0","20","168"
"1635","1635","209.0732449954021","2","161","216.04773184300916","1989.8293949361348","25.06829616806361","157.72395835750916","221.0","2064.0","355.48921969886385","455.97528105884373","128.7175125659323","1.63507990826558","64610.0","593391.0","20","168"
"1636","1636","220.52055300654214","2","162","225.972996848434","1975.273408748523","21.58283220946948","128.36661393559754","225.0","1984.0","354.926323101077","456.429723367361","128.57243725474524","1.63507990826558","70590.0","614977.0","20","168"
"1637","1637","208.75550502436096","2","163","216.14105908972658","1991.4219454152212","19.478735538746083","127.48362979753921","218.0","1999.5","354.78778932977275","456.3873638300038","128.98089218019834","1.63507990826558","71818.0","657816.0","20","168"
"1638","1638","157.9320841280879","2","164","204.65732418058624","1948.6522851816524","18.358720434382192","121.60419182246964","207.0","1986.0","355.28379344696134","455.6894405167167","128.40980800182663","1.63507990826558","61214.0","577275.0","20","168"
"1639","1639","154.08924342041158","2","165","198.73756171638797","1924.3030229149492","16.551293957445218","119.45331200154178","200.5","1981.0","354.9618766685337","456.06181304606355","128.56421680727505","1.63507990826558","59433.0","577013.0","20","168"
"1640","1640","122.90320290129176","2","166","198.78028681911115","1875.5327475311988","16.09749363464742","123.89969780011913","201.0","1899.5","354.88451788634217","456.2231534563676","128.4811277668303","1.63507990826558","60987.0","573592.0","20","168"
"1641","1641","126.11989089689403","2","167","195.03116201255685","1908.2364951724096","14.826754279969565","99.79567682698621","195.5","1904.5","354.29490558033336","456.26090801919105","129.22872370047696","1.2884194404614424","29370.0","287184.0","20","168"
"1642","1642","","2","171","181.48902329806697","1992.3332140167454","14.568872547161888","83.25602328435436","181.0","2001.0","354.6216772798002","454.64684289969","126.40857480121404","1.2884194404614424","29184.0","322252.0","20","168"
"1643","1643","718.3974678218286","1","10","188.40815568065779","3541.7308425608826","14.739797346184016","281.56979205079637","190.5","3665.5","360.50606631800883","445.55332660487863","97.91354269148198","1.63507990826558","23111.0","435022.0","3","166"
"1644","1644","918.8778376779497","2","11","181.8235618059838","3817.8838219317636","16.513511339408833","357.9611680404404","182.5","3971.0","360.2705306004829","446.661612936849","98.57068992177659","1.63507990826558","22994.0","484000.0","3","166"
"1645","1645","633.1954324395996","2","12","166.08066193784236","3085.8638681034877","14.167113746445159","327.38266872447156","166.0","3117.5","361.4323999528491","449.1074396964281","98.73504108361286","1.8863749027795984","33306.0","617061.0","3","166"
"1646","1646","","2","13","161.4335399635535","2967.107997173801","11.365644673479737","253.6381646863594","162.0","3032.0","360.90590236546626","450.8487197456408","98.65908953158808","1.8863749027795984","31262.0","577834.0","3","166"
"1647","1647","","2","14","155.9248010246614","2783.1831189592776","10.426029700880582","139.68581122117007","155.5","2825.5","360.9027184947154","451.892532817415","98.58618802107176","1.8863749027795984","28547.0","510306.0","3","166"
"1648","1648","","2","15","155.36284675140877","2913.623888993675","12.617911374213294","244.27017850892437","153.5","2960.0","360.9027184947154","451.892532817415","98.58618802107176","1.8863749027795984","30686.0","576463.0","3","166"
"1649","1649","","2","16","151.87453931955804","3221.8213428895274","10.446265453684727","208.57651115948644","151.0","3294.0","360.9027184947154","451.892532817415","98.58618802107176","1.8863749027795984","29820.0","632017.0","3","166"
"1650","1650","","2","17","152.19118998165894","3622.8897532967385","10.570920408890554","254.5499964712071","153.0","3700.0","360.9027184947154","451.892532817415","98.58618802107176","1.8863749027795984","27869.0","669225.0","3","166"
"1651","1651","","2","18","154.85422052578647","3778.7138267633386","10.76102181639504","322.56616270225413","155.0","3861.0","359.85927493220225","452.2436537005177","98.65298944857119","1.8863749027795984","28571.0","701290.0","3","166"
"1652","1652","","2","19","143.61239489172118","3695.419168731757","12.1444173516036","409.3496671870209","144.5","3769.5","359.61716875903994","452.84145395692195","96.67882801991246","1.8863749027795984","31296.0","809727.0","3","166"
"1653","1653","886.8578165590852","2","20","141.6758531163671","3097.4447196181527","10.439966918780032","253.0880275070402","140.0","3100.5","358.70808912516213","453.94925205833147","96.45888338640789","1.8863749027795984","29935.0","658212.0","3","166"
"1654","1654","","2","21","134.42840225213507","2879.6782652928146","9.270309404026213","376.3739226227155","134.0","2995.5","359.92260984076","454.46744486962194","96.31614704497738","1.8863749027795984","28881.0","618306.0","3","166"
"1655","1655","","2","22","144.76973340434887","3895.591860522985","11.838751420969626","394.3026383009062","147.0","3980.5","360.57992479747094","453.97998314744746","99.00875084858951","1.8863749027795984","30197.0","813343.0","3","166"
"1656","1656","","2","23","146.05820950956647","3651.7816713511643","11.437325619925636","292.8409063487748","146.0","3628.5","360.38068949996693","454.1281672780859","99.36008821588071","1.8863749027795984","32597.0","820296.0","3","166"
"1657","1657","","2","24","150.70764881532014","3838.42242586912","13.088222985854392","353.24484178920306","153.0","3895.0","360.38068949996693","454.1281672780859","99.36008821588071","1.8863749027795984","31622.0","806008.0","3","166"
"1658","1658","","2","25","147.53976296546776","3493.729176040469","12.190395034343581","299.7871343011784","146.0","3457.5","361.07454972455855","454.4739828403364","99.27505309170536","1.8863749027795984","31971.0","751668.0","3","166"
"1659","1659","","2","26","147.00409735371474","3386.7282462547555","10.619724082327435","236.69519405979264","149.0","3417.5","361.07454972455855","454.4739828403364","99.27505309170536","1.8863749027795984","30820.0","710035.0","3","166"
"1660","1660","","2","27","151.97505764005612","3815.4519538488103","11.057217611607511","222.74623260334624","151.0","3854.0","361.07454972455855","454.4739828403364","99.27505309170536","1.8863749027795984","35394.0","884426.0","3","166"
"1661","1661","","2","28","156.21569103783344","4226.823902891858","14.62446546088517","270.99123770012017","156.0","4258.5","361.9416096827355","454.99323671579737","99.16268406060979","1.8863749027795984","35431.0","967410.0","3","166"
"1662","1662","1313.283171895276","2","29","148.82204503705196","4098.6758542752905","12.189749921414794","365.8573040630512","148.0","4104.0","362.29263519605354","456.02826589056326","98.76450535261893","1.8863749027795984","34944.0","964080.0","3","166"
"1663","1663","1095.833896720306","2","30","146.44782600205494","3685.021319608138","11.122417700327324","295.64780966388935","148.0","3802.0","361.24226194508844","457.4542422971145","98.07180797625736","1.8863749027795984","31322.0","792662.0","3","166"
"1664","1664","908.2219845187234","2","31","140.07605733482106","3312.3216072779596","9.5265430271776","265.82770732714266","139.0","3379.5","361.89850478713936","457.6632492893146","98.36528020769367","1.8863749027795984","32679.0","771718.0","3","166"
"1665","1665","","2","32","136.49832042614406","3002.443050709235","9.90187284153869","281.78416732602716","135.0","3044.0","362.7650341001911","458.3564720100713","98.2407609248454","1.8863749027795984","32587.0","722350.0","3","166"
"1666","1666","","2","33","137.13063320145358","3039.2814150715653","9.180197512344193","249.30418341157113","136.0","3114.5","362.1309232911776","459.1527805957549","100.10121413114605","1.8863749027795984","32855.0","734389.0","3","166"
"1667","1667","","2","34","139.87838142735575","2815.7207225761936","10.50434623997808","223.1314077973028","139.0","2826.0","362.1268766710822","459.61605622898844","100.47006161367683","1.8863749027795984","34227.0","690886.0","3","166"
"1668","1668","","2","35","132.96614291816567","2646.883930627553","8.311259088382052","217.95408919029776","134.0","2702.5","361.7751707526601","461.0088680555245","100.40322690999002","1.8863749027795984","29003.0","580997.0","3","166"
"1669","1669","","2","36","131.85538258386651","2507.5131831535477","8.422604106028153","257.7113238187415","130.5","2506.5","361.7751707526601","461.0088680555245","100.40322690999002","1.8863749027795984","30823.0","593723.0","3","166"
"1670","1670","","2","37","128.54390332778993","2505.222284682932","7.679492195392867","223.87467646478896","128.0","2538.0","361.7751707526601","461.0088680555245","100.40322690999002","1.8863749027795984","32610.0","637530.0","3","166"
"1671","1671","","2","38","130.1338989044236","2659.9839872424313","8.116903664319196","170.0366431358236","131.0","2719.0","361.1177258206493","461.6989412932148","101.32779529529921","1.8863749027795984","33232.0","685500.0","3","166"
"1672","1672","632.6910986687784","2","39","131.4225446554115","2570.36543382445","8.655064223632689","228.97586393833626","132.0","2630.5","361.5374161010986","460.81438156880967","102.08416590441486","1.8863749027795984","33132.0","649312.0","3","166"
"1673","1673","749.6276339165273","2","40","133.6275645796711","2869.9705518241813","8.535086236336666","256.637457263985","134.0","2967.5","361.2919640478109","461.8694642323008","102.31725910760647","1.8863749027795984","32736.0","709030.0","3","166"
"1674","1674","788.2753732462306","2","41","141.2802194301472","2843.197487664156","10.702426148794906","267.38774031817627","140.0","2917.0","361.04914547954337","462.1532737201266","102.9178582801501","1.8863749027795984","35997.0","730519.0","3","166"
"1675","1675","790.1926894769412","2","42","137.3994500673856","2780.4122615286456","10.339264030395098","243.71287804194483","137.5","2865.0","360.0416033243043","461.14188609885304","102.5036014056521","1.8863749027795984","32409.0","655733.0","3","166"
"1676","1676","747.2151353867465","2","43","143.00787580222485","2617.373072269394","12.20150958964449","246.58343592894946","143.0","2682.5","359.648112685565","461.26370582215776","101.85325242220617","1.8863749027795984","37626.0","694618.0","3","166"
"1677","1677","710.8539665685291","2","44","153.2328474310421","2694.1652751804168","14.037932616571371","207.56903474719076","153.0","2769.0","360.0952065880968","461.6363940328227","102.85331108378814","1.8863749027795984","39487.0","699865.0","3","166"
"1678","1678","732.0035902396353","2","45","153.23909419915944","2697.937171594117","12.592384955391731","214.97720766138315","152.0","2740.0","359.8822750031286","461.7212468876368","102.58994259170322","1.8863749027795984","37793.0","672927.0","3","166"
"1679","1679","754.1845113039867","2","46","159.0841307190314","2659.725639649657","14.75664596971347","227.95627030892604","161.0","2752.0","359.3211830642686","462.3136607105398","102.6340708650566","1.8863749027795984","40406.0","682861.0","3","166"
"1680","1680","852.5422981581185","2","47","166.70067070081853","2808.94946083003","16.171924614668498","269.88374957025854","168.0","2897.0","359.54719780772905","462.12843148698306","103.40446405572467","1.8863749027795984","43208.0","730673.0","3","166"
"1681","1681","819.3801836128238","2","48","176.21229160485385","2878.8126290000164","17.410580802878147","240.18328958228454","178.0","2975.0","359.93845969052154","462.4030247023028","103.5350248952769","1.8863749027795984","47022.0","776102.0","3","166"
"1682","1682","734.997661910138","2","49","174.66958801964418","2771.312555493721","16.882545497926618","213.2474175242222","177.0","2847.0","359.9600804092289","462.61858414995834","103.39904506399998","1.8863749027795984","42375.0","678472.0","3","166"
"1683","1683","727.1698926401582","2","50","179.21136961445873","2878.418142778748","15.993231187547861","204.20215005330707","176.0","2918.5","359.8546617286807","463.11453376626173","104.09469875371444","1.8863749027795984","46088.0","748977.0","3","166"
"1684","1684","808.7015129528509","2","51","188.84226670021982","3035.870724203317","24.867067023431243","193.92014987592677","184.0","3053.5","360.0969384154842","462.6774367908031","103.79587183302979","1.8863749027795984","46472.0","763442.0","3","166"
"1685","1685","1137.9325640093782","2","52","187.30365493630944","3411.5768252505236","18.45032588001254","281.6527803373835","184.0","3480.0","359.7726550125741","462.66296497278984","104.00236206077447","1.8863749027795984","47239.0","875308.0","3","166"
"1686","1686","1217.170510046711","2","53","189.90334664299732","3640.8678785266275","19.46477200083825","316.2622420051172","189.5","3678.0","360.13880003262886","462.617161722766","104.52779202180477","1.8863749027795984","49441.0","954061.0","3","166"
"1687","1687","1158.4626038161953","2","54","183.8112180810767","3674.7568160062665","17.336989199392054","323.7774966584364","186.0","3832.0","359.7126934360954","462.1568442714684","104.40746571964888","1.8863749027795984","46097.0","923735.0","3","166"
"1688","1688","1301.2291897655614","2","55","180.8975829190875","3728.5144261666596","15.563422550440649","369.5938427739512","180.0","3791.0","359.7371547058119","462.4560058425545","104.25426926525981","1.8863749027795984","45300.0","934523.0","3","166"
"1689","1689","1341.0459194047253","2","56","181.36829012921177","3841.6154349859403","15.973058912647216","418.20336904495394","184.0","3997.0","359.1916460424916","461.42871254674907","105.68634699433605","1.8863749027795984","47528.0","1009959.0","3","166"
"1690","1690","1312.7016889709446","2","57","171.06969076197703","3827.0581889951304","15.289040992245804","406.9697553667486","174.0","4040.0","359.8181639551144","461.6108983665626","106.13449630458507","1.8863749027795984","42113.0","942645.0","3","166"
"1691","1691","1307.6141498487848","2","58","164.9883951579117","3834.3472593898196","12.928903063249532","428.0976927928628","165.0","4043.0","359.95719915973075","461.7538526094144","106.7654906039852","1.8863749027795984","41998.0","976196.0","3","166"
"1692","1692","1398.2056903737282","2","59","160.1810613723461","3911.3134977398336","13.574626003358501","495.5153787059117","161.0","4057.0","359.8668629469161","461.6183888911705","107.61166570881755","1.8863749027795984","43704.0","1070635.0","3","166"
"1693","1693","1364.075740582347","2","60","159.0887553803797","3921.849551287284","14.64074216563387","459.2446381736132","157.0","4107.0","360.1165588996888","462.20354100990255","107.83951993191752","1.8863749027795984","44239.0","1106199.0","3","166"
"1694","1694","1358.296496550767","2","61","156.6040156489348","3944.83384273133","12.82968670289352","418.94245612772227","159.0","4170.0","360.50958272571154","462.4205214964819","107.9237894509663","1.8863749027795984","44624.0","1124624.0","3","166"
"1695","1695","1368.193404546971","2","62","155.58006775179615","3972.7866391609505","12.25125488761051","493.88387554046295","156.0","4078.0","360.7658664551384","463.4851445200203","109.1866866803395","1.8863749027795984","43105.0","1107344.0","3","166"
"1696","1696","1230.695799716132","2","63","152.0512907474277","3855.9366806473595","10.879425564107548","483.00316679679554","152.0","4048.0","361.2925114501146","464.04762081340544","109.2733443574129","1.8863749027795984","41879.0","1064461.0","3","166"
"1697","1697","1243.8510440329926","2","64","153.39153595916932","3880.269880719871","11.914102671137295","467.69902095834465","153.0","4007.0","361.27076037093184","464.433064721456","110.06555097493174","1.8863749027795984","42548.0","1078839.0","3","166"
"1698","1698","1184.282880536307","2","65","152.44705350639026","3783.846751921157","11.31705501444198","429.45803976259026","152.0","3928.0","361.6961318219205","465.10955267457075","110.17157633471507","1.8863749027795984","41577.0","1034931.0","3","166"
"1699","1699","1209.8108071922425","2","66","155.29168700416977","3682.9971219595823","12.84013085857923","436.75623575355235","155.0","3786.0","361.65434821679094","464.9804239024569","109.61160737874843","1.8863749027795984","42885.0","1018931.0","3","166"
"1700","1700","1235.1739951561326","2","67","166.8948033969942","3704.3156754005545","14.758278450934634","492.63228795498605","167.5","3927.0","361.5843217571061","465.51235336125296","110.22042562798892","1.8863749027795984","47642.0","1065463.0","3","166"
"1701","1701","1171.5143814501428","2","68","178.3263250934047","3846.286714926388","18.20724285911988","392.2973071475707","180.0","4000.0","362.46961671104543","466.21586491881465","112.28949115644555","1.8863749027795984","51869.0","1121942.0","3","166"
"1702","1702","1312.4081130142154","2","69","176.8755227869696","3762.0836812442863","15.556396920763744","534.3299778865644","181.0","4007.5","361.9429580452619","465.262586881439","110.81239150363916","1.8863749027795984","49749.0","1061913.0","3","166"
"1703","1703","1439.626929464065","2","70","196.82395431868034","3943.714065800018","18.83309074053104","554.7668134386519","199.0","4120.5","361.746124121899","465.7374794497648","111.04969554953311","1.8863749027795984","57327.0","1156622.0","3","166"
"1704","1704","1315.400828568536","2","71","200.355383222746","3787.80599700643","20.08642967322316","524.546694086864","201.0","3986.0","361.53799927083827","465.401638403758","111.12114039542288","1.8863749027795984","59587.0","1130919.0","3","166"
"1705","1705","1214.2690951354132","2","72","200.13616435824972","3714.5260309543173","18.142101587877324","431.08799222829737","199.5","3822.5","361.58123961854596","465.5693656369453","111.12098105819979","1.8863749027795984","54723.0","1019720.0","3","166"
"1706","1706","1159.201287270171","2","73","208.69538798111816","3690.0972693993167","20.712654245687855","409.2071003821906","204.0","3804.0","361.38205884986337","465.14600705794527","111.22404047100542","1.8863749027795984","58702.0","1048820.0","3","166"
"1707","1707","1180.0348178551837","2","74","216.25666725609233","3759.0745406469937","21.771824554403967","386.9537803378786","217.5","3956.0","361.5511606457884","465.467418278117","111.55182151958195","1.8863749027795984","63974.0","1119206.0","3","166"
"1708","1708","1256.1279801869568","2","75","214.5265625805532","3745.7148042077856","27.106189370343472","457.1854278183968","218.0","3859.0","362.2084465932687","465.9806653078405","111.86994958296688","1.8863749027795984","60167.0","1050858.0","3","166"
"1709","1709","1293.4152236130942","2","76","212.38624235140657","3806.2667840597974","26.8282701969093","441.8683083749799","214.5","3955.5","361.5306736993681","464.91150816944054","111.35693708571975","1.8863749027795984","63476.0","1142348.0","3","166"
"1710","1710","1313.0153509149886","2","77","207.09070648507557","3805.77866763648","22.643451865307753","409.5275448378862","204.0","3942.5","361.24943233643285","464.74049754168504","111.02282260398508","1.8863749027795984","60107.0","1123177.0","3","166"
"1711","1711","1317.3239659876604","2","78","191.23614018647228","3575.4508226127887","21.91976823271311","500.85911217873087","193.0","3768.0","360.6619349424543","464.3377251625623","109.55828871622673","1.8863749027795984","52605.0","985326.0","3","166"
"1712","1712","1346.9701667029997","2","79","195.90434330384718","3685.5990591775912","21.101330007609224","414.0250505324784","201.0","3828.0","361.1380735484871","465.14047048528954","110.647181124525","1.8863749027795984","57089.0","1077187.0","3","166"
"1713","1713","1296.0787103613964","2","80","185.90738321798602","3595.50782552799","18.25047154424395","444.2726689172747","188.5","3752.5","361.49366069183486","464.95932017286515","110.57504192082467","1.8863749027795984","53616.0","1042646.0","3","166"
"1714","1714","1172.6953862298426","2","81","179.65389374833762","3483.326685235068","17.85676801907513","463.4016878647878","179.0","3652.0","361.84035535384174","465.56630996085926","111.49028957627218","1.8863749027795984","53326.0","1050913.0","3","166"
"1715","1715","1163.6442046815534","2","82","170.87079531637613","3381.9478496336787","14.760669540229301","426.92788764157865","172.5","3557.5","361.73555090140417","465.5015709496854","111.3140684831859","1.8863749027795984","52285.0","1038912.0","3","166"
"1716","1716","1131.917066613034","2","83","164.07163099802872","3376.4055004795864","15.348655112645202","351.98572519023094","166.0","3548.5","361.6527950885363","465.6429614936247","110.4144697637516","1.8863749027795984","50605.0","1052639.0","3","166"
"1717","1717","1076.4675337821411","2","84","164.30855323369576","3298.3234387769407","13.044594082083627","380.57868502034836","164.5","3424.5","362.0244061770645","465.67186442743457","111.83005397955364","1.8863749027795984","47131.0","951703.0","3","166"
"1718","1718","1241.5373237156164","2","85","160.28719961347136","3556.166724182203","13.072170218044402","391.7506160378079","160.0","3698.0","361.78185943059407","465.22738992443055","112.48068037028534","1.8863749027795984","46947.0","1048713.0","3","166"
"1719","1719","1332.5585710526757","2","86","161.87330636619805","3664.0500381563097","14.144701407793985","436.18388280858","159.0","3767.5","361.9891576035328","465.5849963480213","112.96822611250212","1.8863749027795984","46420.0","1063849.0","3","166"
"1720","1720","1326.2603682456217","2","87","157.9456186834282","3619.1625958925115","14.534867621964175","402.48737504892426","159.0","3769.0","361.55626965464796","465.1997165541016","112.27942499733076","1.8863749027795984","48524.0","1126049.0","3","166"
"1721","1721","1334.2750057471292","2","88","156.00491726552673","3542.7458545671034","14.434400777812881","438.12908162189996","158.0","3730.5","362.159019479338","465.8127349570952","112.92088579954583","1.8863749027795984","46612.0","1057187.0","3","166"
"1722","1722","","2","89","162.4392942163834","3539.695786868578","20.834074484811296","446.50681213095936","163.0","3691.0","362.159019479338","465.8127349570952","112.92088579954583","1.8863749027795984","51440.0","1127571.0","3","166"
"1723","1723","","2","90","166.56727514730224","3461.229337249701","19.59594193912082","493.2917881449604","163.0","3566.0","363.02554879238977","466.5059576778518","112.79636651669756","1.8863749027795984","51864.0","1093720.0","3","166"
"1724","1724","1167.7175743191804","2","91","179.52550588862732","3311.54602368561","28.989934223907554","377.3524483082787","174.0","3451.0","362.45771013061017","466.3943096202545","113.18911223269106","1.8863749027795984","55716.0","1045220.0","3","166"
"1725","1725","1222.088308346754","2","92","192.36098215434717","3259.4964829131545","31.95905768882105","375.4471713776158","194.0","3379.0","362.6992248091956","466.2190074452185","112.88721842867494","1.8863749027795984","60973.0","1037601.0","3","166"
"1726","1726","1223.796537795371","2","93","212.88618837945467","3252.2730166440037","46.825553071320336","372.2206001216581","205.0","3341.0","363.2388153641966","467.05671430900236","113.39056390306709","1.8863749027795984","64041.0","1007276.0","3","166"
"1727","1727","1190.0977747740567","2","94","210.81596758913622","3153.914273710456","34.52701090869245","379.5504426818663","213.0","3295.0","363.2235410078867","466.48029555745427","113.07166384748808","1.8863749027795984","63902.0","973193.0","3","166"
"1728","1728","1227.4464478267425","2","95","242.36447785306243","3226.5642977115936","42.36097072950259","401.8717664120311","245.0","3442.5","363.50788175138416","466.14638876164713","113.6008135748106","1.8863749027795984","71700.0","962147.0","3","166"
"1729","1729","1248.7325903516676","2","96","273.3261278410715","3204.3062218325244","64.19922966577937","453.70753462495736","270.0","3313.0","364.3058270164594","466.5192357624464","113.62070693790365","1.8863749027795984","85492.0","1019561.0","3","166"
"1730","1730","1184.057999147556","2","97","291.9082359268309","3217.2377575908986","63.391886875502635","402.38280144789053","291.0","3329.0","364.25198624538314","466.0205834709468","114.27542358274218","1.8863749027795984","84490.0","960966.0","3","166"
"1731","1731","1307.6553142544317","2","98","326.3267378244768","3332.3510712580255","88.27243273928877","449.7139446735195","331.0","3487.0","364.4055696558195","465.6035293479765","114.38074246598724","1.8863749027795984","100863.0","1067787.0","3","166"
"1732","1732","1255.1683265663676","2","99","340.76540295936127","3272.909171971388","91.53763205526342","434.0017037820601","338.0","3434.0","364.0622223959276","465.22523553394285","113.82234106513808","1.8863749027795984","109382.0","1075106.0","3","166"
"1733","1733","1141.9097272765398","2","100","306.8000617113393","3004.9543745100846","60.578746777933084","396.40678419218824","319.5","3141.5","364.71522095601796","464.83280228624585","113.89617892152717","1.8863749027795984","96520.0","957754.0","3","166"
"1734","1734","1112.3610145986386","2","101","328.3079338880607","2974.0484825177623","69.02797077423527","402.4026763505565","340.0","3184.0","364.21601795383356","464.48083885746365","114.51936926492634","1.8863749027795984","99577.0","914111.0","3","166"
"1735","1735","1046.2597089907347","2","102","322.69546006200807","2958.4097128054673","75.5340946442804","350.70360532350225","328.5","3108.5","364.4630102436124","464.0966622058617","113.55792921089646","1.8863749027795984","103883.0","976964.0","3","166"
"1736","1736","1000.7455197634943","2","103","353.1394289308962","2899.2855512996152","78.15683089569131","376.74720588675706","353.5","3025.0","364.677150560274","465.0750063495443","114.31081581535398","1.8863749027795984","107752.0","908248.0","3","166"
"1737","1737","1042.1073240216497","2","104","307.25681815190745","2883.4002013756394","58.628175389901514","361.8015229312249","307.0","3016.0","364.891116620596","465.77499704554236","113.78208401984092","1.8863749027795984","97757.0","933781.0","3","166"
"1738","1738","1013.5240074245528","2","105","351.6016555489372","2852.0963708593936","64.10467423581281","376.6791932468174","363.0","2959.0","365.5160108359984","464.9085026959704","114.78603803011067","1.8863749027795984","117254.0","953625.0","3","166"
"1739","1739","961.041450214845","2","106","326.53053187015865","2762.4350148050776","44.98635425840021","354.32744466583216","341.0","2881.5","365.3663075952845","465.1757713815459","114.40091901795194","1.8863749027795984","108303.0","920257.0","3","166"
"1740","1740","1008.5692678022994","2","107","314.7518418754496","2745.958140810355","47.90254113302464","397.2330839079735","331.0","2858.0","364.9750814552719","464.46027716174933","114.46747065401102","1.8863749027795984","97366.0","851300.0","3","166"
"1741","1741","957.1934799205198","2","108","307.18297019131035","2731.799881986957","43.30844642916935","375.0851374789706","317.0","2814.5","364.9215366002121","464.5675809128295","114.49597185957819","1.8863749027795984","97663.0","870043.0","3","166"
"1742","1742","921.2464279461262","2","109","292.51234613737955","2673.1491844425136","43.27940501211843","362.3668112956752","293.5","2768.5","364.9924652448082","464.4479696343568","114.52018578823352","1.8863749027795984","97878.0","896398.0","3","166"
"1743","1743","903.9854016112781","2","110","276.6925900306483","2575.9639026770174","41.587839717989226","336.0557134710783","276.0","2664.5","364.8583268939193","464.4846702440948","114.28215836276274","1.8863749027795984","91423.0","859979.0","3","166"
"1744","1744","886.8863263319437","2","111","251.25809445617404","2566.171447417836","31.623908910672746","344.93716608604524","257.5","2720.0","364.95023168252925","464.3647089712361","114.02251425588967","1.8863749027795984","77717.0","797057.0","3","166"
"1745","1745","890.4962394199306","2","112","250.95464244647508","2557.2629149908485","34.04080190060392","377.24368527297895","257.5","2673.5","364.8360398244015","464.02293295000834","114.56632433968738","1.8863749027795984","81610.0","826143.0","3","166"
"1746","1746","891.6273984169057","2","113","243.30194386670834","2550.6103116789336","35.29051759864416","363.76505153028637","252.0","2678.5","364.9893692345453","463.8659417272833","114.27852410273591","1.8863749027795984","76287.0","802723.0","3","166"
"1747","1747","877.5207473471787","2","114","234.7819552090271","2548.1304485774835","35.201446610802364","363.77943394793033","236.0","2677.0","365.12949954762684","464.50929648669296","114.69004983910662","1.8863749027795984","81076.0","888803.0","3","166"
"1748","1748","932.2821817941624","2","115","217.8142618469198","2581.735514848693","25.320935855050067","389.10560205939333","222.0","2714.5","364.7659230140084","463.8363436041837","114.72524895960248","1.8863749027795984","74995.0","894636.0","3","166"
"1749","1749","993.3967462995084","2","116","216.66978096117617","2531.5017111105717","35.51384451303511","428.24066937048934","216.5","2669.0","364.7977807078792","463.82553505064334","114.62612356976456","1.8863749027795984","76893.0","901765.0","3","166"
"1750","1750","988.6465118965777","2","117","201.59835164876102","2476.5813749487347","22.95295622582366","432.39818995167093","204.0","2567.0","365.0268350370617","463.25048889815776","114.80776205489425","1.8863749027795984","70742.0","866892.0","3","166"
"1751","1751","948.0070749746714","2","118","196.07653716010805","2485.2915259427245","23.39008345346802","419.0947903673081","201.0","2720.5","365.05395060610925","463.7778872079949","114.83829672120586","1.8863749027795984","62353.0","792509.0","3","166"
"1752","1752","862.3802015457161","2","119","189.20952557904994","2390.8844709372847","21.083025454367966","372.72655217075345","194.0","2552.5","365.1347245375755","463.3114598606765","114.77884257675949","1.8863749027795984","66772.0","843572.0","3","166"
"1753","1753","901.5412496343403","2","120","183.81169969505515","2419.970327446757","19.03295043259535","390.7216948669519","184.0","2516.0","364.9606760391107","463.2028783867621","114.77979086015335","1.8863749027795984","61474.0","810902.0","3","166"
"1754","1754","939.9872436061936","2","121","180.19835922726517","2450.8100391153102","18.14931521419834","439.0254886419226","184.0","2629.0","365.09998932030754","462.93143368092274","115.14028744308486","1.8863749027795984","65642.0","895805.0","3","166"
"1755","1755","844.392691673124","2","122","176.67872705789006","2376.098680185758","15.397819052233132","373.1338162413041","180.0","2538.5","365.16082020432714","462.9619838068415","115.00465060154997","1.8863749027795984","64889.0","874527.0","3","166"
"1756","1756","977.167118661451","2","123","176.11716249705069","2554.131429348757","16.131043198853703","401.31556782404834","178.0","2770.5","364.8899957589066","462.91974440707145","115.20012974500038","1.8863749027795984","58834.0","857675.0","3","166"
"1757","1757","888.8544862695912","2","124","174.76625517866108","2479.9772864976976","15.662457745145051","373.16205103986726","179.0","2588.0","364.96546455923794","463.09822257665047","115.3305169784838","1.8863749027795984","61609.0","880075.0","3","166"
